siret,naf,ri,F_1_4,F_2_2,F_2_4,F_3_3
35284872500052,10.51D,16023.08,5.8,10,9.89,8.91
2578032100052,08.12Z,4437.38,3.7,10.0,2.14,3.03
50104723700018,10.13B,7936.88,4.3,10,5.38,4.81
33778001900010,22.23Z,3997.65,5.8,5.48,2.46,2.67
78146209800018,10.51B,16023.08,5.8,10,9.89,8.91
38030593800017,01.47Z,5943.3,8.4,3.8,2.29,9.97
34099154600029,28.22Z,3323.05,1.4,6.52,2.21,0.77
2708022500017,32.91Z,2158.0,0,0,2.54,0
62203708300228,20.14Z,6015.02,10,2.49,2.42,10
50851378500198,10.11Z,5730.55,6.1,8.33,2.58,6.05
78143002000029,10.51B,16023.08,5.8,10,9.89,8.91
30732221400338,23.61Z,3830.12,1.9,10.0,2.21,0.0
30032616200017,16.21Z,4922.42,5.4,10.0,2.33,3.15
30582580400027,10.72Z,2172.18,0.2,0,2.56,0.13
51848754100014,14.13Z,3798.09,0.5,9.88,2.22,0.69
31667398700020,10.12Z,4190.33,1.3,9.23,2.74,1.57
31735453800017,01.49Z,4217.88,3.0,9.4,2.14,3.01
31981571800022,10.11Z,5730.55,6.1,8.33,2.58,6.05
34772148200011,25.12Z,4536.8,4.7,10.0,2.42,1.76
24790079800254,38.11Z,2509.03,1.3,1.34,2.52,0.75
35215994100025,10.92Z,3493.39,7.3,0,2.36,5.53
38243150000026,10.85Z,2477.36,0.6,1.17,2.8,1.08
38913401600044,10.39A,6086.65,0.7,10,5.27,1.13
40784562700014,23.61Z,3830.12,1.9,10.0,2.21,0.0
42501690400012,10.11Z,5730.55,6.1,8.33,2.58,6.05
62562026500029,08.12Z,4437.38,3.7,10.0,2.14,3.03
77570995900016,16.24Z,2184.04,0.4,0,2.51,0.19
32349395700035,22.23Z,4010.8,5.9,5.48,2.46,2.67
39278076300018,23.61Z,3830.12,1.9,10.0,2.21,0.0
62562026500011,08.12Z,4437.38,3.7,10.0,2.14,3.03
38956699300017,22.21Z,8012.5,10,7.26,2.43,10
40306469400017,10.51C,16023.08,5.8,10,9.89,8.91
35109967600014,01.13Z,3860.36,2.0,9.41,2.08,1.74
31290451900013,01.13Z,3860.36,2.0,9.41,2.08,1.74
41255058400012,16.23Z,6702.58,10,6.56,2.4,7.52
34795633600015,20.42Z,3934.4,0.5,10.0,2.43,0.06
40279013300019,22.23Z,3997.65,5.8,5.48,2.46,2.67
62632034500046,10.91Z,3493.39,7.3,0,2.28,5.53
41330476700010,25.73B,5869.8,2.6,10,4.45,1.93
62652027400020,08.12Z,4437.38,3.7,10.0,2.14,3.03
34753036200024,91.02Z,2158.0,0,0,2.06,0
30648015300015,13.91Z,2504.56,2.8,0.0,2.5,2.38
54203432712979,20.59Z,4176.5,5.7,6.36,2.28,3.09
39078059100017,01.13Z,3871.46,2.1,9.41,2.08,1.74
79181668900016,31.09B,5839.22,0.8,10,4.97,0.73
79857013100028,22.29A,5505.11,6.5,3.84,5.03,5.69
66558007200197,10.39A,6111.47,0.9,10,5.27,1.13
66558007200288,10.39A,6111.47,0.9,10,5.27,1.13
34902988400039,13.92Z,3618.54,0.6,8.54,2.29,0.43
32267718800011,01.11Z,8371.8,10,9.82,2.01,10
32817011300018,20.14Z,6015.02,10,2.49,2.42,10
39045014600019,01.13Z,3871.46,2.1,9.41,2.08,1.74
44922205800025,10.89Z,6670.62,8.6,5.26,2.49,9.9
43552002800034,10.31Z,4715.64,2.4,10,2.73,3.2
44259611000027,38.32Z,2207.54,0.7,0,2.49,0.37
30913404700013,28.22Z,3343.59,1.7,6.52,2.21,0.77
40748555600028,25.72Z,2324.5,1.5,0,2.44,1.48
38449200500010,01.13Z,3871.46,2.1,9.41,2.08,1.74
32360135100063,13.92Z,3618.54,0.6,8.54,2.29,0.43
60172018800031,20.13B,7854.11,9.9,5.12,4.4,7.93
35014044800019,01.47Z,6008.99,8.6,3.8,2.29,9.97
78379436500024,08.12Z,4521.07,4.2,10.0,2.14,3.03
622006500038,08.12Z,4521.07,4.2,10.0,2.14,3.03
34900828400029,25.99A,11511.75,10,10,4.89,7.43
30211286700023,25.93Z,6205.37,10,5.3,2.27,7.67
50102033300016,01.24Z,3755.85,1.8,10.0,1.79,2.15
38479184400010,01.13Z,3871.46,2.1,9.41,2.08,1.74
44261225500012,01.13Z,3871.46,2.1,9.41,2.08,1.74
49281304300055,28.14Z,2268.16,1.4,0,2.32,0.76
49826004100021,16.23Z,6609.31,9.7,6.56,2.4,7.52
38357911700011,01.13Z,3871.46,2.1,9.41,2.08,1.74
78062758400011,01.24Z,3755.85,1.8,10.0,1.79,2.15
61568008900013,28.14Z,2268.16,1.4,0,2.32,0.76
39937411500018,10.39A,6111.47,0.9,10,5.27,1.13
61688001900016,28.14Z,2268.16,1.4,0,2.32,0.76
34114882300063,25.72Z,2324.5,1.5,0,2.44,1.48
552017600016,17.21A,7414.49,10,1.93,7.32,10
572078400031,25.72Z,2324.5,1.5,0,2.44,1.48
572078400106,25.99A,11511.75,10,10,4.89,7.43
35093307300032,28.14Z,2268.16,1.4,0,2.32,0.76
30207821700023,16.23Z,6640.4,9.8,6.56,2.4,7.52
39256155100020,10.11Z,6023.33,7.1,8.33,2.58,6.05
30529100700048,25.72Z,2324.5,1.5,0,2.44,1.48
39980202400139,25.72Z,2324.5,1.5,0,2.44,1.48
61578009500019,25.72Z,2324.5,1.5,0,2.44,1.48
50151656100013,38.12Z,3758.73,0.7,8.8,2.44,0.37
61578014500020,27.33Z,4094.23,4.1,9.01,2.42,0.93
32848966100020,28.14Z,2268.16,1.4,0,2.32,0.76
61578028500040,16.24Z,2179.46,0.3,0,2.51,0.19
61578034300039,28.14Z,2268.16,1.4,0,2.32,0.76
61588004400024,28.14Z,2268.16,1.4,0,2.32,0.76
61598001800035,25.72Z,2324.5,1.5,0,2.44,1.48
552017600032,17.21A,7414.49,10,1.93,7.32,10
61568011300011,28.14Z,2268.16,1.4,0,2.32,0.76
72204184500032,27.51Z,3126.47,2.6,4.64,2.5,0.19
30430549300013,17.21B,7414.49,10,1.93,7.32,10
31755283400010,25.93Z,6205.37,10,5.3,2.27,7.67
78811493200015,25.11Z,3988.08,3.3,10.0,2.17,0.74
61548011800012,25.99B,11511.75,10,10,4.89,7.43
39439595800033,28.14Z,2268.16,1.4,0,2.32,0.76
72192005600034,10.91Z,3294.98,6.0,0,2.28,5.53
43416392900038,28.25Z,3328.12,5.1,3.01,2.23,2.69
32692181400025,10.86Z,4037.08,1.7,9.57,2.32,1.9
33376017100012,22.22Z,4758.8,10,0,2.51,9.09
77571147600041,10.13A,8175.41,4.9,10,5.38,4.81
20004437800012,38.11Z,2509.03,1.3,1.34,2.52,0.75
51356105000016,32.99Z,2639.68,0.5,2.56,2.35,0.52
74172026200012,17.24Z,3460.76,0,8.64,2.09,0
42248183800080,25.11Z,3988.08,3.3,10.0,2.17,0.74
41372492300094,10.89Z,6670.62,8.6,5.26,2.49,9.9
49927297900018,10.86Z,4037.08,1.7,9.57,2.32,1.9
54201590400239,22.22Z,4758.8,10,0,2.51,9.09
51928016800013,01.13Z,3871.46,2.1,9.41,2.08,1.74
42365879800016,01.13Z,3871.46,2.1,9.41,2.08,1.74
32922290500047,10.13A,8175.41,4.9,10,5.38,4.81
56201865500026,13.96Z,2396.71,0.6,1.1,2.47,0.34
41531387300010,10.11Z,6023.33,7.1,8.33,2.58,6.05
32999019600035,28.29A,10808.65,8.6,10,4.5,8.43
31824728500048,20.42Z,3934.4,0.5,10.0,2.43,0.06
38300512100025,22.21Z,8012.5,10,7.26,2.43,10
38360794200026,25.93Z,6205.37,10,5.3,2.27,7.67
57204173900036,17.21A,7414.49,10,1.93,7.32,10
44008840900030,25.92Z,3993.97,4.8,5.23,2.43,3.65
60205674900156,10.81Z,4632.9,3.9,8.7,2.46,3.82
47150001700028,22.21Z,8012.5,10,7.26,2.43,10
60205674900321,10.81Z,4632.9,3.9,8.7,2.46,3.82
49927297900026,10.86Z,4037.08,1.7,9.57,2.32,1.9
32738930000028,10.61B,7049.18,3.2,10,4.9,4.71
62172042400012,17.21A,7414.49,10,1.93,7.32,10
40098182500013,28.22Z,3343.59,1.7,6.52,2.21,0.77
55208918700025,20.14Z,6015.02,10,2.49,2.42,10
79280854500018,24.42Z,8652.39,10,9.04,2.36,10
79123126900014,35.11Z,4978.0,10,0,1.9,10
60205674900032,10.81Z,4632.9,3.9,8.7,2.46,3.82
34189841900013,01.13Z,3871.46,2.1,9.41,2.08,1.74
35352693200010,38.32Z,2207.54,0.7,0,2.49,0.37
30548007100011,20.17Z,4838.82,5.8,10.0,2.24,2.87
41979697400014,25.73B,5886.45,2.7,10,4.45,1.93
40313822500020,10.62Z,4739.4,5.2,6.99,2.26,5.42
572078400155,25.99A,11511.75,10,10,4.89,7.43
33377352100013,01.11Z,8371.8,10,9.82,2.01,10
34430192400017,23.13Z,4949.58,4.1,9.62,2.61,3.59
35291725600021,22.29A,5505.11,6.5,3.84,5.03,5.69
40164570000022,28.14Z,2268.16,1.4,0,2.32,0.76
38258627900012,10.51A,16573.77,6.3,10,9.89,8.91
38273658500029,15.12Z,4463.93,3.7,9.63,2.36,2.59
42811232000026,30.11Z,3783.05,2.6,9.8,2.05,0.51
40089118000012,16.23Z,6640.4,9.8,6.56,2.4,7.52
78994487300049,25.72Z,2324.5,1.5,0,2.44,1.48
50744963500014,10.51A,16573.77,6.3,10,9.89,8.91
50890512200026,10.11Z,6023.33,7.1,8.33,2.58,6.05
95550029300175,29.31Z,3521.05,1.1,7.37,2.4,0.5
32495069000010,23.99Z,4557.09,10,2.88,2.29,4.92
34523709300025,20.16Z,8000.26,10,6.98,2.52,10
32230669700010,31.01Z,3381.04,3.2,5.15,2.44,1.28
55210560300021,25.72Z,2324.5,1.5,0,2.44,1.48
32738940900019,22.21Z,8012.5,10,7.26,2.43,10
41346459500060,17.21A,7414.49,10,1.93,7.32,10
57172221400012,01.11Z,8371.8,10,9.82,2.01,10
41831148600017,29.32Z,2927.23,5.2,0.8,2.43,2.66
71172044100023,25.73B,5886.45,2.7,10,4.45,1.93
44418860100025,23.13Z,4949.58,4.1,9.62,2.61,3.59
63172019000026,28.99B,2608.85,1.1,1.14,4.32,0.74
40844885000011,13.96Z,2396.71,0.6,1.1,2.47,0.34
40844909800024,13.92Z,3618.54,0.6,8.54,2.29,0.43
33368412400410,38.32Z,2207.54,0.7,0,2.49,0.37
77622146700165,10.11Z,6023.33,7.1,8.33,2.58,6.05
40211447400016,22.21Z,8012.5,10,7.26,2.43,10
56205369400088,14.14Z,3823.93,0.5,10.0,2.24,0.49
43402792600030,22.21Z,8012.5,10,7.26,2.43,10
58172097600017,32.13Z,2915.05,1.1,4.12,2.19,0.85
44269443600126,22.29A,5505.11,6.5,3.84,5.03,5.69
48404643800038,10.13A,8175.41,4.9,10,5.38,4.81
30207946200206,10.92Z,3294.98,6.0,0,2.36,5.53
30034497500044,25.11Z,3988.08,3.3,10.0,2.17,0.74
30583342800017,23.69Z,3346.76,2.2,7.17,2.09,0.16
32504148100053,27.51Z,3126.47,2.6,4.64,2.5,0.19
33078300200018,23.63Z,4331.72,5.1,10.0,2.5,0.59
38221907900037,10.72Z,2172.18,0.2,0,2.56,0.13
35366183800014,38.21Z,4021.27,1.4,10.0,2.4,0.75
42086672500021,22.19Z,7188.01,10,9.24,2.6,5.99
39154895500023,20.41Z,4093.38,1.9,9.74,2.46,1.08
41425023300031,27.33Z,4094.23,4.1,9.01,2.42,0.93
42398255200022,29.32Z,2927.23,5.2,0.8,2.43,2.66
42336443900012,23.12Z,4106.42,1.4,9.53,2.54,1.42
43327556700025,22.29A,5505.11,6.5,3.84,5.03,5.69
50472678700121,38.21Z,4021.27,1.4,10.0,2.4,0.75
43883418600027,29.32Z,2927.23,5.2,0.8,2.43,2.66
44404705400010,96.02A,2158.0,0,0,3.14,0
53901670900021,28.29B,10808.65,8.6,10,4.5,8.43
51130206900014,22.11Z,2302.58,1.3,0.29,2.56,0.53
54207323400099,22.22Z,4758.8,10,0,2.51,9.09
74555011100074,38.11Z,2509.03,1.3,1.34,2.52,0.75
55172134300079,58.19Z,3316.68,0.1,8.26,1.93,0.08
63172049700017,20.16Z,8000.26,10,6.98,2.52,10
44026717700366,28.25Z,3328.12,5.1,3.01,2.23,2.69
54172025600018,28.12Z,4168.45,6.2,5.57,2.36,3.28
31538455200081,20.53Z,2165.76,0.1,0,2.48,0.08
35149465300303,71.11Z,2411.06,3.9,0,1.1,0.76
32295056900028,14.12Z,3913.24,0.7,10.0,2.33,0.68
42131027700031,20.42Z,3934.4,0.5,10.0,2.43,0.06
40385380700028,25.11Z,3988.08,3.3,10.0,2.17,0.74
30453691500032,28.12Z,4168.45,6.2,5.57,2.36,3.28
35366246300028,28.22Z,3343.59,1.7,6.52,2.21,0.77
51775721700057,10.91Z,3294.98,6.0,0,2.28,5.53
40989344300138,28.41Z,3720.77,1.2,9.29,2.2,0.49
79092666100022,22.21Z,8012.5,10,7.26,2.43,10
34496884700030,27.33Z,4094.23,4.1,9.01,2.42,0.93
41994001000012,38.32Z,2207.54,0.7,0,2.49,0.37
31037156200029,28.13Z,5078.28,10,5.33,2.42,4.26
41762457400022,01.11Z,8371.8,10,9.82,2.01,10
31913757600165,20.42Z,3934.4,0.5,10.0,2.43,0.06
31913757600223,20.42Z,3934.4,0.5,10.0,2.43,0.06
34340353101678,38.11Z,2509.03,1.3,1.34,2.52,0.75
41527606200031,23.63Z,4331.72,5.1,10.0,2.5,0.59
41998117000014,01.24Z,3743.51,1.7,10.0,1.79,2.15
42869335200109,20.15Z,7769.38,10,7.37,2.2,10
82235315700016,01.22Z,4004.5,1.7,10.0,2.21,1.67
34340353102882,38.11Z,2509.03,1.3,1.34,2.52,0.75
41237203900021,22.21Z,8012.5,10,7.26,2.43,10
34504741900030,27.12Z,3706.63,1.8,8.22,2.27,1.18
51017326300011,25.73B,5836.52,2.4,10,4.45,1.93
31513190400080,22.22Z,4333.71,8.1,0,2.51,9.09
8582063700016,10.61A,6865.81,2.7,10,4.9,4.71
32072245700035,10.85Z,2484.08,0.7,1.17,2.8,1.08
33794998600026,10.13A,8135.65,4.8,10,5.38,4.81
38403244700052,10.71A,2187.31,0.2,0,9.93,0.48
8712034100018,25.93Z,6032.8,9.4,5.3,2.27,7.67
54378044900160,10.61A,6865.81,2.7,10,4.9,4.71
43534769500023,10.51C,16353.49,6.1,10,9.89,8.91
38840008700010,10.51C,16133.21,5.9,10,9.89,8.91
44981856600027,22.21Z,8012.5,10,7.26,2.43,10
30974589100163,22.21Z,8012.5,10,7.26,2.43,10
25810216900038,38.21Z,4021.27,1.4,10.0,2.4,0.75
37912479500053,16.24Z,2179.46,0.3,0,2.51,0.19
34023407900036,15.12Z,4463.93,3.7,9.63,2.36,2.59
40857974600020,15.12Z,4463.93,3.7,9.63,2.36,2.59
32747936600020,16.21Z,4868.89,5.1,10.0,2.33,3.15
40169500200014,15.11Z,3963.89,1.1,9.76,2.4,0.79
97632030900272,23.61Z,3830.12,1.9,10.0,2.21,0.0
40328214800010,23.61Z,3830.12,1.9,10.0,2.21,0.0
71602045800015,20.59Z,4057.45,4.9,6.36,2.28,3.09
71692064000027,15.11Z,3963.89,1.1,9.76,2.4,0.79
20006612400047,38.11Z,2509.03,1.3,1.34,2.52,0.75
31352563600038,23.13Z,4786.23,3.3,9.62,2.61,3.59
32906060200029,10.72Z,2167.72,0.1,0,2.56,0.13
49007488700012,25.12Z,4524.81,4.6,10.0,2.42,1.76
77571170800013,14.31Z,3925.65,0,10.0,2.46,0
79198804100020,10.71A,2187.31,0.2,0,9.93,0.48
33506315200029,28.24Z,2168.97,0,0,2.47,0.27
39341143400011,01.47Z,5844.78,8.1,3.8,2.29,9.97
32143867300014,23.61Z,3830.12,1.9,10.0,2.21,0.0
40985409800012,01.21Z,3549.04,0.9,10.0,1.76,1.13
25810216900244,38.21Z,4021.27,1.4,10.0,2.4,0.75
30489141900026,11.07A,5465.44,0,10.0,4.59,0.0
30777311900028,10.13A,8135.65,4.8,10,5.38,4.81
44246784100031,10.11Z,5935.5,6.8,8.33,2.58,6.05
31574889700016,10.13A,8175.41,4.9,10,5.38,4.81
32545811500020,10.11Z,5935.5,6.8,8.33,2.58,6.05
32775663100013,10.11Z,5935.5,6.8,8.33,2.58,6.05
49943828100010,14.31Z,3925.65,0,10.0,2.46,0
31473049000013,08.11Z,3658.39,4.3,6.05,2.2,1.98
39249127000022,10.11Z,5935.5,6.8,8.33,2.58,6.05
50311132000019,01.47Z,5844.78,8.1,3.8,2.29,9.97
31825231900021,23.61Z,3825.92,1.8,10.0,2.21,0.0
31913757600132,20.42Z,3934.4,0.5,10.0,2.43,0.06
39414122000043,20.42Z,3934.4,0.5,10.0,2.43,0.06
24810043000094,38.11Z,2509.03,1.3,1.34,2.52,0.75
31913757600199,20.42Z,3934.4,0.5,10.0,2.43,0.06
30928538500014,16.23Z,6547.13,9.5,6.56,2.4,7.52
32870500900111,28.41Z,3683.65,0.6,9.29,2.2,0.49
33417402600032,28.22Z,3316.21,1.3,6.52,2.21,0.77
38359406600011,10.13A,8135.65,4.8,10,5.38,4.81
40960201800031,10.71A,2187.31,0.2,0,9.93,0.48
55201648700381,20.41Z,4075.53,1.7,9.74,2.46,1.08
71672014900039,25.11Z,3980.8,3.2,10.0,2.17,0.74
71672042000042,23.12Z,4064.55,1.0,9.53,2.54,1.42
77622146700058,10.11Z,5935.5,6.8,8.33,2.58,6.05
38390742500029,10.39B,6086.65,0.7,10,5.27,1.13
31913757600140,20.42Z,3934.4,0.5,10.0,2.43,0.06
35138485400011,15.11Z,3963.89,1.1,9.76,2.4,0.79
41060457300015,20.42Z,3934.4,0.5,10.0,2.43,0.06
50141636600018,15.11Z,3963.89,1.1,9.76,2.4,0.79
25810216900087,38.21Z,4021.27,1.4,10.0,2.4,0.75
81052842200019,27.12Z,3706.63,1.8,8.22,2.27,1.18
81283638500011,25.11Z,3980.8,3.2,10.0,2.17,0.74
32021810000024,27.12Z,3706.63,1.8,8.22,2.27,1.18
35056292200038,25.12Z,4512.82,4.5,10.0,2.42,1.76
44464063500017,16.21Z,4851.04,5.0,10.0,2.33,3.15
45124750600012,31.01Z,3381.04,3.2,5.15,2.44,1.28
77733557100066,10.12Z,4201.65,1.4,9.23,2.74,1.57
71602021900011,20.15Z,7769.38,10,7.37,2.2,10
52042645300012,13.99Z,3035.64,2.3,3.08,2.34,2.56
56211034600235,23.32Z,4036.14,0.7,10.0,2.51,0.57
8732006500011,23.41Z,3136.19,0.7,5.25,2.43,0.47
33271409600028,31.09B,5839.22,0.8,10,4.97,0.73
32135451600031,23.13Z,4745.39,3.1,9.62,2.61,3.59
33346578900019,10.12Z,4201.65,1.4,9.23,2.74,1.57
33396611700025,14.13Z,3812.23,0.7,9.88,2.22,0.69
42149427900019,71.11Z,2382.5,3.4,0,1.1,0.76
40905876500010,01.42Z,7095.14,9.1,9.56,2.14,7.55
82932385600049,10.13A,8135.65,4.8,10,5.38,4.81
53277561600057,10.91Z,3111.83,4.8,0,2.28,5.53
55208131784160,35.11Z,4978.0,10,0,1.9,10
56201855600042,22.29B,5478.54,6.4,3.84,5.03,5.69
30401281800049,28.14Z,2262.45,1.3,0,2.32,0.76
41960007700012,38.32Z,2207.54,0.7,0,2.49,0.37
83062652900028,16.23Z,6547.13,9.5,6.56,2.4,7.52
38881872600142,10.13A,8135.65,4.8,10,5.38,4.81
45067275300016,25.12Z,4512.82,4.5,10.0,2.42,1.76
38272610700040,10.82Z,5067.08,4.0,8.1,2.74,5.45
51000730500012,23.61Z,3825.92,1.8,10.0,2.21,0.0
32817995700050,26.51B,3809.48,4.4,3.06,4.37,2.69
50397259800018,10.89Z,6596.77,8.4,5.26,2.49,9.9
33368412400592,38.32Z,2207.54,0.7,0,2.49,0.37
40030544700015,10.92Z,3066.05,4.5,0,2.36,5.53
30039757700028,15.11Z,3948.62,0.9,9.76,2.4,0.79
32363648000010,13.99Z,3035.64,2.3,3.08,2.34,2.56
42136105600037,16.23Z,6702.58,10,6.56,2.4,7.52
71642043500027,20.15Z,7769.38,10,7.37,2.2,10
31905238700028,01.24Z,3718.81,1.5,10.0,1.79,2.15
41012543900043,24.42Z,8652.39,10,9.04,2.36,10
34042974500029,23.61Z,3830.12,1.9,10.0,2.21,0.0
47907745500018,01.24Z,3718.81,1.5,10.0,1.79,2.15
79957725900028,01.24Z,3718.81,1.5,10.0,1.79,2.15
50179644500028,01.24Z,3718.81,1.5,10.0,1.79,2.15
84645013800108,08.12Z,4454.11,3.8,10.0,2.14,3.03
32038950500027,16.24Z,2184.04,0.4,0,2.51,0.19
51902957300036,24.42Z,8652.39,10,9.04,2.36,10
52182348400030,10.71A,2187.31,0.2,0,9.93,0.48
38810870600010,01.24Z,3718.81,1.5,10.0,1.79,2.15
35032860500018,01.24Z,3718.81,1.5,10.0,1.79,2.15
42392699700010,01.13Z,3893.65,2.3,9.41,2.08,1.74
45232941000040,28.93Z,2809.06,0.4,3.94,2.21,0.17
59682033200192,29.32Z,2957.36,5.5,0.8,2.43,2.66
48362938200035,25.93Z,5889.0,8.9,5.3,2.27,7.67
34074428300011,01.24Z,3743.51,1.7,10.0,1.79,2.15
42195523800017,01.24Z,3718.81,1.5,10.0,1.79,2.15
33927887100019,38.21Z,4021.27,1.4,10.0,2.4,0.75
34052625000014,01.24Z,3743.51,1.7,10.0,1.79,2.15
43462016700016,10.86Z,4012.68,1.5,9.57,2.32,1.9
41151195900016,31.01Z,3381.04,3.2,5.15,2.44,1.28
20006665200054,38.11Z,2509.03,1.3,1.34,2.52,0.75
31430635800024,01.24Z,3743.51,1.7,10.0,1.79,2.15
77727046300022,01.24Z,3731.16,1.6,10.0,1.79,2.15
45387933000042,31.09B,5839.22,0.8,10,4.97,0.73
31187921700025,23.63Z,4331.72,5.1,10.0,2.5,0.59
31862385700014,01.24Z,3743.51,1.7,10.0,1.79,2.15
45030965300027,01.25Z,4670.6,4.1,10.0,1.81,5.27
40191792700014,01.24Z,3743.51,1.7,10.0,1.79,2.15
49278366700016,01.24Z,3718.81,1.5,10.0,1.79,2.15
38513796300018,01.24Z,3718.81,1.5,10.0,1.79,2.15
44974252700012,01.24Z,3718.81,1.5,10.0,1.79,2.15
51387648200011,01.24Z,3718.81,1.5,10.0,1.79,2.15
56202109700224,23.42Z,3964.81,0.6,10.0,2.43,0.47
34480361400017,28.25Z,3305.36,4.9,3.01,2.23,2.69
41303213700015,28.22Z,3329.9,1.5,6.52,2.21,0.77
25820065800031,38.11Z,2509.03,1.3,1.34,2.52,0.75
53052189700013,01.24Z,3718.81,1.5,10.0,1.79,2.15
31432887300026,25.93Z,5889.0,8.9,5.3,2.27,7.67
77730982400012,01.24Z,3718.81,1.5,10.0,1.79,2.15
81537169500017,22.23Z,3984.5,5.7,5.48,2.46,2.67
34289838400041,27.33Z,4086.15,4.0,9.01,2.42,0.93
34870438800019,01.24Z,3718.81,1.5,10.0,1.79,2.15
34289838400025,27.33Z,4086.15,4.0,9.01,2.42,0.93
41346135100012,01.24Z,3718.81,1.5,10.0,1.79,2.15
40875390300017,10.11Z,5759.83,6.2,8.33,2.58,6.05
40875390300025,10.11Z,5759.83,6.2,8.33,2.58,6.05
84555005200011,14.19Z,2922.05,0.5,4.22,2.33,0.67
84695018600011,28.92Z,3510.73,0.3,8.17,2.25,0.27
84695044200042,28.22Z,3323.05,1.4,6.52,2.21,0.77
84695044200091,28.22Z,3323.05,1.4,6.52,2.21,0.77
48974557000023,16.24Z,2184.04,0.4,0,2.51,0.19
30503386200049,20.41Z,4084.46,1.8,9.74,2.46,1.08
34273235100131,25.11Z,3988.08,3.3,10.0,2.17,0.74
38285009700017,01.13Z,3882.55,2.2,9.41,2.08,1.74
39068712700014,01.11Z,8371.8,10,9.82,2.01,10
43991912700019,01.24Z,3718.81,1.5,10.0,1.79,2.15
32692181400074,10.51D,16133.21,5.9,10,9.89,8.91
35255466100079,10.11Z,5759.83,6.2,8.33,2.58,6.05
32990393400019,01.24Z,3743.51,1.7,10.0,1.79,2.15
33808172200021,26.12Z,2433.91,2.7,0,2.26,1.73
38015787500283,38.11Z,2509.03,1.3,1.34,2.52,0.75
34293915400023,26.51B,3822.66,4.5,3.06,4.37,2.69
34384601000019,01.24Z,3743.51,1.7,10.0,1.79,2.15
38138772900019,01.24Z,3743.51,1.7,10.0,1.79,2.15
38839151800015,01.24Z,3743.51,1.7,10.0,1.79,2.15
38337462600026,10.11Z,5759.83,6.2,8.33,2.58,6.05
39081161000034,10.13A,8016.39,4.5,10,5.38,4.81
41108223300015,23.61Z,3830.12,1.9,10.0,2.21,0.0
39942219500012,10.51A,16133.21,5.9,10,9.89,8.91
45144970600014,01.24Z,3743.51,1.7,10.0,1.79,2.15
84665014100019,10.82Z,5039.85,3.9,8.1,2.74,5.45
62201274800977,38.21Z,4021.27,1.4,10.0,2.4,0.75
80110628700023,22.29A,5451.96,6.3,3.84,5.03,5.69
84725028900026,08.12Z,4454.11,3.8,10.0,2.14,3.03
32942667000041,23.61Z,3830.12,1.9,10.0,2.21,0.0
38976626200031,22.29B,5398.8,6.1,3.84,5.03,5.69
35059765400010,01.24Z,3743.51,1.7,10.0,1.79,2.15
35240871000031,01.24Z,3743.51,1.7,10.0,1.79,2.15
31601693000067,31.09B,5839.22,0.8,10,4.97,0.73
34354217100016,01.24Z,3743.51,1.7,10.0,1.79,2.15
31596597000025,25.11Z,3988.08,3.3,10.0,2.17,0.74
43873431100030,26.51B,3862.21,4.8,3.06,4.37,2.69
73950022100034,13.92Z,3618.54,0.6,8.54,2.29,0.43
34270052300018,01.21Z,3532.14,0.7,10.0,1.76,1.13
77571275500013,01.21Z,3532.14,0.7,10.0,1.76,1.13
30346724500013,01.21Z,3532.14,0.7,10.0,1.76,1.13
31497875000011,32.20Z,3653.54,0.3,8.82,2.32,0.19
31993799100010,11.02B,2220.4,0.4,0,4.52,0.95
52508937100104,38.11Z,2509.03,1.3,1.34,2.52,0.75
72204117500075,01.21Z,3532.14,0.7,10.0,1.76,1.13
80257975500025,38.21Z,4021.27,1.4,10.0,2.4,0.75
38776865800032,28.23Z,2173.14,0.2,0,2.32,0.15
41971044700022,08.12Z,4219.78,2.4,10.0,2.14,3.03
45324367700011,22.29A,5159.59,5.2,3.84,5.03,5.69
52508937100070,38.11Z,2509.03,1.3,1.34,2.52,0.75
40848304800026,16.23Z,5707.65,6.8,6.56,2.4,7.52
66202971900041,20.42Z,3934.4,0.5,10.0,2.43,0.06
48049252900015,31.09B,5829.96,0.7,10,4.97,0.73
31275797400018,24.42Z,8652.39,10,9.04,2.36,10
38307362400033,10.89Z,5969.02,6.7,5.26,2.49,9.9
44846467700013,27.32Z,6063.01,5.9,10.0,2.3,6.81
78308023700010,11.02B,2220.4,0.4,0,4.52,0.95
42957439500159,38.11Z,2509.03,1.3,1.34,2.52,0.75
32522768400041,71.11Z,2399.64,3.7,0,1.1,0.76
59658008400017,11.02B,2220.4,0.4,0,4.52,0.95
44113380800069,30.11Z,3770.61,2.4,9.8,2.05,0.51
42957439500142,38.11Z,2509.03,1.3,1.34,2.52,0.75
20004685200022,38.11Z,2509.03,1.3,1.34,2.52,0.75
77564414900137,38.11Z,2509.03,1.3,1.34,2.52,0.75
33382227800011,01.21Z,3540.59,0.8,10.0,1.76,1.13
31850577300065,08.12Z,4370.42,3.3,10.0,2.14,3.03
65682009900017,11.02B,2220.4,0.4,0,4.52,0.95
48775504300022,25.93Z,5543.86,7.7,5.3,2.27,7.67
65702015200036,17.21A,7414.49,10,1.93,7.32,10
72285007000052,38.11Z,2509.03,1.3,1.34,2.52,0.75
7180020500149,38.11Z,2509.03,1.3,1.34,2.52,0.75
