10202,6209,6117,2020-08-31 07:26:33.493031,2020-08-31 07:26:33.493031,,0,0.5333330000
10203,6117,6209,2020-08-31 07:26:30.837957,2020-08-31 07:26:30.837957,,0,0.5333330000
10204,0401,0403,2020-08-31 07:24:27.723189,2020-08-31 07:24:27.723189,,0,0.7368420000
10205,0403,0401,2020-08-31 07:24:28.065558,2020-08-31 07:24:28.065558,,0,0.7368420000
10206,8603,8605,2020-08-31 07:29:08.580431,2020-08-31 07:29:08.580431,,0,0.6000000000
10207,8605,8603,2020-08-31 07:29:12.090211,2020-08-31 07:29:12.090211,,0,0.6000000000
10208,6207,6108,2020-08-31 07:26:33.493031,2020-08-31 07:26:33.493031,,0,0.6279070000
10209,6108,6207,2020-08-31 07:26:28.199349,2020-08-31 07:26:28.199349,,0,0.6279070000
10210,6107,6208,2020-08-31 07:26:28.199349,2020-08-31 07:26:28.199349,,0,0.5833330000
10211,6208,6107,2020-08-31 07:26:33.493031,2020-08-31 07:26:33.493031,,0,0.5833330000
10212,6107,6108,2020-08-31 07:26:28.199349,2020-08-31 07:26:28.199349,,0,0.8139530000
10213,6108,6107,2020-08-31 07:26:28.199349,2020-08-31 07:26:28.199349,,0,0.8139530000
10214,5401,5204,2020-08-31 07:26:06.196283,2020-08-31 07:26:06.196283,,0,0.5161290000
10215,5204,5401,2020-08-31 07:26:01.628888,2020-08-31 07:26:01.628888,,0,0.5161290000
10216,5204,5207,2020-08-31 07:26:01.628888,2020-08-31 07:26:01.628888,,0,0.5937500000
10217,5207,5204,2020-08-31 07:26:01.628888,2020-08-31 07:26:01.628888,,0,0.5937500000
10218,3907,3909,2020-08-31 07:25:24.88425,2020-08-31 07:25:24.88425,,0,0.5555560000
10219,3909,3907,2020-08-31 07:25:24.88425,2020-08-31 07:25:24.88425,,0,0.5555560000
10220,6103,6204,2020-08-31 07:26:25.781793,2020-08-31 07:26:25.781793,,0,0.6000000000
10221,6103,6104,2020-08-31 07:26:25.781793,2020-08-31 07:26:25.781793,,0,0.8000000000
10222,6104,6203,2020-08-31 07:26:25.781793,2020-08-31 07:26:25.781793,,0,0.6000000000
10223,6204,6103,2020-08-31 07:26:30.837957,2020-08-31 07:26:30.837957,,0,0.6000000000
10224,6203,6104,2020-08-31 07:26:30.837957,2020-08-31 07:26:30.837957,,0,0.6000000000
10225,6203,6204,2020-08-31 07:26:30.837957,2020-08-31 07:26:30.837957,,0,0.8222220000
10226,6204,6203,2020-08-31 07:26:30.837957,2020-08-31 07:26:30.837957,,0,0.8222220000
10227,6104,6103,2020-08-31 07:26:25.781793,2020-08-31 07:26:25.781793,,0,0.8000000000
10228,0307,0306,2020-08-31 07:24:27.723189,2020-08-31 07:24:27.723189,,0,0.6666670000
10229,0306,0307,2020-08-31 07:24:27.723189,2020-08-31 07:24:27.723189,,0,0.6666670000
10230,7220,7225,2020-08-31 07:27:19.353914,2020-08-31 07:27:19.353914,,0,0.6428570000
10231,7225,7220,2020-08-31 07:27:19.353914,2020-08-31 07:27:19.353914,,0,0.6428570000
10232,2921,2930,2020-08-31 07:25:04.236798,2020-08-31 07:25:04.236798,,0,0.5333330000
10233,2930,2921,2020-08-31 07:25:06.853802,2020-08-31 07:25:06.853802,,0,0.5333330000
10234,2402,2401,2020-08-31 07:24:42.831424,2020-08-31 07:24:42.831424,,0,0.5348840000
10235,2401,2402,2020-08-31 07:24:42.831424,2020-08-31 07:24:42.831424,,0,0.5348840000
10236,5703,5702,2020-08-31 07:26:18.300716,2020-08-31 07:26:18.300716,,0,0.5500000000
10237,5702,5703,2020-08-31 07:26:15.909068,2020-08-31 07:26:15.909068,,0,0.5500000000
10238,4103,4101,2020-08-31 07:25:33.334726,2020-08-31 07:25:33.334726,,0,0.5909090000
10239,4101,4103,2020-08-31 07:25:33.334726,2020-08-31 07:25:33.334726,,0,0.5909090000
10240,3701,3702,2020-08-31 07:25:18.346563,2020-08-31 07:25:18.346563,,0,0.5714290000
10241,3702,3701,2020-08-31 07:25:18.346563,2020-08-31 07:25:18.346563,,0,0.5714290000
10242,8407,8408,2020-08-31 07:28:13.845964,2020-08-31 07:28:13.845964,,0,0.7647060000
10243,8408,8407,2020-08-31 07:28:13.845964,2020-08-31 07:28:13.845964,,0,0.7647060000
10244,2908,2913,2020-08-31 07:25:02.947129,2020-08-31 07:25:02.947129,,0,0.6000000000
10245,2913,2908,2020-08-31 07:25:02.947129,2020-08-31 07:25:02.947129,,0,0.6000000000
10246,9108,9110,2020-08-31 07:29:44.514202,2020-08-31 07:29:44.514202,,0,0.6000000000
10247,9110,9108,2020-08-31 07:29:44.514202,2020-08-31 07:29:44.514202,,0,0.6000000000
10248,0307,0305,2020-08-31 07:24:27.723189,2020-08-31 07:24:27.723189,,0,0.5526320000
10249,0305,0307,2020-08-31 07:24:27.723189,2020-08-31 07:24:27.723189,,0,0.5526320000
10250,2920,2919,2020-08-31 07:25:04.236798,2020-08-31 07:25:04.236798,,0,0.5454550000
10251,2919,2920,2020-08-31 07:25:04.236798,2020-08-31 07:25:04.236798,,0,0.5454550000
10252,5508,5510,2020-08-31 07:26:11.033913,2020-08-31 07:26:11.033913,,0,0.5238100000
10253,5510,5508,2020-08-31 07:26:11.033913,2020-08-31 07:26:11.033913,,0,0.5238100000
10254,4104,4105,2020-08-31 07:25:33.334726,2020-08-31 07:25:33.334726,,0,0.5853660000
10255,4105,4104,2020-08-31 07:25:33.334726,2020-08-31 07:25:33.334726,,0,0.5853660000
10256,2916,2920,2020-08-31 07:25:04.236798,2020-08-31 07:25:04.236798,,0,0.5625000000
10257,2920,2916,2020-08-31 07:25:04.236798,2020-08-31 07:25:04.236798,,0,0.5625000000
10258,2913,2906,2020-08-31 07:25:02.947129,2020-08-31 07:25:02.947129,,0,0.7777780000
10259,2906,2913,2020-08-31 07:25:02.947129,2020-08-31 07:25:02.947129,,0,0.7777780000
10260,8536,8535,2020-08-31 07:29:05.227391,2020-08-31 07:29:05.227391,,0,0.5217390000
10261,8535,8536,2020-08-31 07:29:01.798109,2020-08-31 07:29:01.798109,,0,0.5217390000
10262,7612,7310,2020-08-31 07:27:46.826226,2020-08-31 07:27:46.826226,,0,0.5675680000
10263,7310,7612,2020-08-31 07:27:25.435088,2020-08-31 07:27:25.435088,,0,0.5675680000
10264,5205,5509,2020-08-31 07:26:01.628888,2020-08-31 07:26:01.628888,,0,0.5217390000
10265,5509,5205,2020-08-31 07:26:11.033913,2020-08-31 07:26:11.033913,,0,0.5217390000
10266,6117,6217,2020-08-31 07:26:30.837957,2020-08-31 07:26:30.837957,,0,0.6153850000
10267,6217,6117,2020-08-31 07:26:36.050015,2020-08-31 07:26:36.050015,,0,0.6153850000
10268,4407,4408,2020-08-31 07:25:38.956069,2020-08-31 07:25:38.956069,,0,0.6750000000
10269,4408,4407,2020-08-31 07:25:38.956069,2020-08-31 07:25:38.956069,,0,0.6750000000
10270,4410,4411,2020-08-31 07:25:40.776079,2020-08-31 07:25:40.776079,,0,0.6969700000
10271,4411,4410,2020-08-31 07:25:40.776079,2020-08-31 07:25:40.776079,,0,0.6969700000
10272,0206,0201,2020-08-31 07:24:27.42218,2020-08-31 07:24:27.42218,,0,0.7407410000
10273,0201,0206,2020-08-31 07:24:27.112481,2020-08-31 07:24:27.112481,,0,0.7407410000
10274,3004,3003,2020-08-31 07:25:09.532553,2020-08-31 07:25:09.532553,,0,0.5172410000
10275,3003,3004,2020-08-31 07:25:08.164399,2020-08-31 07:25:08.164399,,0,0.5172410000
10276,2202,2009,2020-08-31 07:24:40.833069,2020-08-31 07:24:40.833069,,0,0.5777780000
10277,2009,2202,2020-08-31 07:24:39.745939,2020-08-31 07:24:39.745939,,0,0.5777780000
10278,6209,6217,2020-08-31 07:26:33.493031,2020-08-31 07:26:33.493031,,0,0.6333330000
10279,6111,6217,2020-08-31 07:26:28.199349,2020-08-31 07:26:28.199349,,0,0.5714290000
10280,6217,6111,2020-08-31 07:26:36.050015,2020-08-31 07:26:36.050015,,0,0.5714290000
10281,6217,6209,2020-08-31 07:26:36.050015,2020-08-31 07:26:36.050015,,0,0.6333330000
10282,0202,0201,2020-08-31 07:24:27.112481,2020-08-31 07:24:27.112481,,0,0.5555560000
10283,0201,0202,2020-08-31 07:24:27.112481,2020-08-31 07:24:27.112481,,0,0.5555560000
10284,5512,5514,2020-08-31 07:26:13.557407,2020-08-31 07:26:13.557407,,0,0.6521740000
10285,5514,5512,2020-08-31 07:26:13.557407,2020-08-31 07:26:13.557407,,0,0.6521740000
10286,3906,3905,2020-08-31 07:25:24.88425,2020-08-31 07:25:24.88425,,0,0.5714290000
10287,3905,3906,2020-08-31 07:25:24.88425,2020-08-31 07:25:24.88425,,0,0.5714290000
10288,0707,0702,2020-08-31 07:24:29.389542,2020-08-31 07:24:29.389542,,0,0.7500000000
10289,0702,0707,2020-08-31 07:24:29.389542,2020-08-31 07:24:29.389542,,0,0.7500000000
10290,2608,2607,2020-08-31 07:24:48.490904,2020-08-31 07:24:48.490904,,0,0.8333330000
10291,2607,2608,2020-08-31 07:24:48.490904,2020-08-31 07:24:48.490904,,0,0.8333330000
10292,5206,5509,2020-08-31 07:26:01.628888,2020-08-31 07:26:01.628888,,0,0.5909090000
10293,5509,5206,2020-08-31 07:26:11.033913,2020-08-31 07:26:11.033913,,0,0.5909090000
10294,8529,8522,2020-08-31 07:29:01.798109,2020-08-31 07:29:01.798109,,0,0.5833330000
10295,8522,8529,2020-08-31 07:28:58.501153,2020-08-31 07:28:58.501153,,0,0.5833330000
10296,8409,8503,2020-08-31 07:28:17.221173,2020-08-31 07:28:17.221173,,0,0.5416670000
10297,8503,8409,2020-08-31 07:28:48.065436,2020-08-31 07:28:48.065436,,0,0.5416670000
10298,5106,5109,2020-08-31 07:25:57.406496,2020-08-31 07:25:57.406496,,0,0.5500000000
10299,5109,5106,2020-08-31 07:25:59.546929,2020-08-31 07:25:59.546929,,0,0.5500000000
10300,6801,6802,2020-08-31 07:26:47.178253,2020-08-31 07:26:47.178253,,0,0.7500000000
10301,6802,6801,2020-08-31 07:26:47.178253,2020-08-31 07:26:47.178253,,0,0.7500000000
10302,0201,0205,2020-08-31 07:24:27.112481,2020-08-31 07:24:27.112481,,0,0.5185190000
10303,0205,0201,2020-08-31 07:24:27.42218,2020-08-31 07:24:27.42218,,0,0.5185190000
10304,5402,5509,2020-08-31 07:26:06.196283,2020-08-31 07:26:06.196283,,0,0.5909090000
10305,5509,5402,2020-08-31 07:26:11.033913,2020-08-31 07:26:11.033913,,0,0.5909090000
10306,6106,6105,2020-08-31 07:26:28.199349,2020-08-31 07:26:28.199349,,0,0.7777780000
10307,6206,6105,2020-08-31 07:26:33.493031,2020-08-31 07:26:33.493031,,0,0.6944440000
10308,6106,6205,2020-08-31 07:26:28.199349,2020-08-31 07:26:28.199349,,0,0.8333330000
10309,6105,6106,2020-08-31 07:26:25.781793,2020-08-31 07:26:25.781793,,0,0.7777780000
10310,6205,6206,2020-08-31 07:26:30.837957,2020-08-31 07:26:30.837957,,0,0.8055560000
10311,6205,6106,2020-08-31 07:26:30.837957,2020-08-31 07:26:30.837957,,0,0.8333330000
10312,6206,6205,2020-08-31 07:26:33.493031,2020-08-31 07:26:33.493031,,0,0.8055560000
10313,6105,6206,2020-08-31 07:26:25.781793,2020-08-31 07:26:25.781793,,0,0.6944440000
10314,7211,7225,2020-08-31 07:27:13.652689,2020-08-31 07:27:13.652689,,0,0.5555560000
10315,7225,7211,2020-08-31 07:27:19.353914,2020-08-31 07:27:19.353914,,0,0.5555560000
10316,0811,2007,2020-08-31 07:24:30.438678,2020-08-31 07:24:30.438678,,0,0.5250000000
10317,2007,0811,2020-08-31 07:24:39.745939,2020-08-31 07:24:39.745939,,0,0.5250000000
10318,3908,3907,2020-08-31 07:25:24.88425,2020-08-31 07:25:24.88425,,0,0.6470590000
10319,3907,3908,2020-08-31 07:25:24.88425,2020-08-31 07:25:24.88425,,0,0.6470590000
10320,0303,0304,2020-08-31 07:24:27.723189,2020-08-31 07:24:27.723189,,0,0.5365850000
10321,0304,0303,2020-08-31 07:24:27.723189,2020-08-31 07:24:27.723189,,0,0.5365850000
10322,6206,6104,2020-08-31 07:26:33.493031,2020-08-31 07:26:33.493031,,0,0.6666670000
10323,6204,6106,2020-08-31 07:26:30.837957,2020-08-31 07:26:30.837957,,0,0.8000000000
10324,6204,6206,2020-08-31 07:26:30.837957,2020-08-31 07:26:30.837957,,0,0.8000000000
10325,6104,6106,2020-08-31 07:26:25.781793,2020-08-31 07:26:25.781793,,0,0.8055560000
10326,6106,6104,2020-08-31 07:26:28.199349,2020-08-31 07:26:28.199349,,0,0.8055560000
10327,6104,6206,2020-08-31 07:26:25.781793,2020-08-31 07:26:25.781793,,0,0.6666670000
10328,6206,6204,2020-08-31 07:26:33.493031,2020-08-31 07:26:33.493031,,0,0.8000000000
10329,6106,6204,2020-08-31 07:26:28.199349,2020-08-31 07:26:28.199349,,0,0.8000000000
10330,0713,0708,2020-08-31 07:24:29.870835,2020-08-31 07:24:29.870835,,0,0.5937500000
10331,0708,0713,2020-08-31 07:24:29.389542,2020-08-31 07:24:29.389542,,0,0.5937500000
10332,6207,6109,2020-08-31 07:26:33.493031,2020-08-31 07:26:33.493031,,0,0.6666670000
10333,6109,6207,2020-08-31 07:26:28.199349,2020-08-31 07:26:28.199349,,0,0.6666670000
10334,2902,2901,2020-08-31 07:25:01.473783,2020-08-31 07:25:01.473783,,0,0.6250000000
10335,2901,2902,2020-08-31 07:25:01.473783,2020-08-31 07:25:01.473783,,0,0.6250000000
10336,6208,6109,2020-08-31 07:26:33.493031,2020-08-31 07:26:33.493031,,0,0.5384620000
10337,6109,6208,2020-08-31 07:26:28.199349,2020-08-31 07:26:28.199349,,0,0.5384620000
10338,2914,2915,2020-08-31 07:25:04.236798,2020-08-31 07:25:04.236798,,0,0.5625000000
10339,2915,2914,2020-08-31 07:25:04.236798,2020-08-31 07:25:04.236798,,0,0.5625000000
10340,8302,8301,2020-08-31 07:28:06.685171,2020-08-31 07:28:06.685171,,0,0.6000000000
10341,8301,8302,2020-08-31 07:28:06.685171,2020-08-31 07:28:06.685171,,0,0.6000000000
10342,6107,6109,2020-08-31 07:26:28.199349,2020-08-31 07:26:28.199349,,0,0.7179490000
10343,6109,6107,2020-08-31 07:26:28.199349,2020-08-31 07:26:28.199349,,0,0.7179490000
10344,6108,6109,2020-08-31 07:26:28.199349,2020-08-31 07:26:28.199349,,0,0.7441860000
10345,6109,6108,2020-08-31 07:26:28.199349,2020-08-31 07:26:28.199349,,0,0.7441860000
10346,5102,5101,2020-08-31 07:25:57.406496,2020-08-31 07:25:57.406496,,0,0.5333330000
10347,5101,5102,2020-08-31 07:25:57.406496,2020-08-31 07:25:57.406496,,0,0.5333330000
10348,0710,0811,2020-08-31 07:24:29.870835,2020-08-31 07:24:29.870835,,0,0.5588240000
10349,0811,0710,2020-08-31 07:24:30.438678,2020-08-31 07:24:30.438678,,0,0.5588240000
10350,3908,3909,2020-08-31 07:25:24.88425,2020-08-31 07:25:24.88425,,0,0.5555560000
10351,3909,3908,2020-08-31 07:25:24.88425,2020-08-31 07:25:24.88425,,0,0.5555560000
10352,2916,2914,2020-08-31 07:25:04.236798,2020-08-31 07:25:04.236798,,0,0.6250000000
10353,2914,2916,2020-08-31 07:25:04.236798,2020-08-31 07:25:04.236798,,0,0.6250000000
10354,1102,1103,2020-08-31 07:24:32.084171,2020-08-31 07:24:32.084171,,0,0.5897440000
10355,1103,1102,2020-08-31 07:24:32.084171,2020-08-31 07:24:32.084171,,0,0.5897440000
10356,8461,8460,2020-08-31 07:28:37.839099,2020-08-31 07:28:37.839099,,0,0.6666670000
10357,8460,8461,2020-08-31 07:28:37.839099,2020-08-31 07:28:37.839099,,0,0.6666670000
10358,0203,0206,2020-08-31 07:24:27.112481,2020-08-31 07:24:27.112481,,0,0.5652170000
10359,0206,0203,2020-08-31 07:24:27.42218,2020-08-31 07:24:27.42218,,0,0.5652170000
10360,0706,0701,2020-08-31 07:24:29.389542,2020-08-31 07:24:29.389542,,0,0.5151520000
10361,0701,0706,2020-08-31 07:24:28.903945,2020-08-31 07:24:28.903945,,0,0.5151520000
10362,6107,6105,2020-08-31 07:26:28.199349,2020-08-31 07:26:28.199349,,0,0.6666670000
10363,6205,6107,2020-08-31 07:26:30.837957,2020-08-31 07:26:30.837957,,0,0.7222220000
10364,6107,6205,2020-08-31 07:26:28.199349,2020-08-31 07:26:28.199349,,0,0.7222220000
10365,6105,6107,2020-08-31 07:26:25.781793,2020-08-31 07:26:25.781793,,0,0.6666670000
10366,6108,6206,2020-08-31 07:26:28.199349,2020-08-31 07:26:28.199349,,0,0.6744190000
10367,6108,6106,2020-08-31 07:26:28.199349,2020-08-31 07:26:28.199349,,0,0.6976740000
10368,6106,6108,2020-08-31 07:26:28.199349,2020-08-31 07:26:28.199349,,0,0.6976740000
10369,6206,6108,2020-08-31 07:26:33.493031,2020-08-31 07:26:33.493031,,0,0.6744190000
10370,5515,5512,2020-08-31 07:26:13.557407,2020-08-31 07:26:13.557407,,0,0.6190480000
10371,5512,5515,2020-08-31 07:26:13.557407,2020-08-31 07:26:13.557407,,0,0.6190480000
10372,8409,8538,2020-08-31 07:28:17.221173,2020-08-31 07:28:17.221173,,0,0.6000000000
10373,8538,8409,2020-08-31 07:29:05.227391,2020-08-31 07:29:05.227391,,0,0.6000000000
10374,6103,6105,2020-08-31 07:26:25.781793,2020-08-31 07:26:25.781793,,0,0.7647060000
10375,6203,6105,2020-08-31 07:26:30.837957,2020-08-31 07:26:30.837957,,0,0.6444440000
10376,6205,6203,2020-08-31 07:26:30.837957,2020-08-31 07:26:30.837957,,0,0.7333330000
10377,6203,6205,2020-08-31 07:26:30.837957,2020-08-31 07:26:30.837957,,0,0.7333330000
10378,6105,6203,2020-08-31 07:26:25.781793,2020-08-31 07:26:25.781793,,0,0.6444440000
10379,6205,6103,2020-08-31 07:26:30.837957,2020-08-31 07:26:30.837957,,0,0.6388890000
10380,6103,6205,2020-08-31 07:26:25.781793,2020-08-31 07:26:25.781793,,0,0.6388890000
10381,6105,6103,2020-08-31 07:26:25.781793,2020-08-31 07:26:25.781793,,0,0.7647060000
10382,2007,2009,2020-08-31 07:24:39.745939,2020-08-31 07:24:39.745939,,0,0.6750000000
10383,2009,2007,2020-08-31 07:24:39.745939,2020-08-31 07:24:39.745939,,0,0.6750000000
10384,4803,4818,2020-08-31 07:25:46.79885,2020-08-31 07:25:46.79885,,0,0.5945950000
10385,4818,4803,2020-08-31 07:25:51.15678,2020-08-31 07:25:51.15678,,0,0.5945950000
10386,9026,9027,2020-08-31 07:29:37.079289,2020-08-31 07:29:37.079289,,0,0.6000000000
10387,9027,9026,2020-08-31 07:29:37.079289,2020-08-31 07:29:37.079289,,0,0.6000000000
10388,7610,7308,2020-08-31 07:27:43.627962,2020-08-31 07:27:43.627962,,0,0.6944440000
10389,7308,7610,2020-08-31 07:27:25.435088,2020-08-31 07:27:25.435088,,0,0.6944440000
10390,6105,6109,2020-08-31 07:26:25.781793,2020-08-31 07:26:25.781793,,0,0.7948720000
10391,6109,6105,2020-08-31 07:26:28.199349,2020-08-31 07:26:28.199349,,0,0.7948720000
10392,6205,6109,2020-08-31 07:26:30.837957,2020-08-31 07:26:30.837957,,0,0.8461540000
10393,6109,6205,2020-08-31 07:26:28.199349,2020-08-31 07:26:28.199349,,0,0.8461540000
10394,1510,1509,2020-08-31 07:24:35.570306,2020-08-31 07:24:35.570306,,0,0.5714290000
10395,1509,1510,2020-08-31 07:24:35.570306,2020-08-31 07:24:35.570306,,0,0.5714290000
10396,6101,6107,2020-08-31 07:26:25.781793,2020-08-31 07:26:25.781793,,0,0.6388890000
10397,6107,6101,2020-08-31 07:26:28.199349,2020-08-31 07:26:28.199349,,0,0.6388890000
10398,7315,7324,2020-08-31 07:27:25.435088,2020-08-31 07:27:25.435088,,0,0.5263160000
10399,7324,7315,2020-08-31 07:27:31.405785,2020-08-31 07:27:31.405785,,0,0.5263160000
