2020;271141;C27B;85042100;10825312;27805680
2020;152013;C15Z;64039996;169001663;290560701
2019;012819;A01Z;12129400;29312;107875
2019;279031;C27B;85153990;1119460;6781535
2019;257310;C25E;82011000;591949;1585195
2020;264034;C26D;85286920;3831695;4168089
2020;201431;C20A;38231300;12655448;1953171
2019;011182;A01Z;12024100;29846;3161430
2020;222211;C22B;39232100;69797272;269214070
2020;141919;C14Z;61171000;11251513;21257334
2020;281524;C28A;84834021;60830690;23091773
2019;329951;C32C;95051090;8199293;80517683
2019;321211;C32A;71049000;3973649;4280163
2019;265213;C26E;91040000;7944504;7050647
2019;221940;C22A;40101100;1762107;3070287
2019;152014;C15Z;64041990;235109125;414301239
2020;201362;C20A;28371900;1079851;1213046
2020;013010;A01Z;06029048;836796;17104746
2020;272021;C27B;85071020;197255064;303612015
2020;201323;C20A;28053080;9900;4344
2020;102014;C10B;03047910;15339;53812
2020;284111;C28C;84565000;1167988;2567390
2019;131031;C13Z;55062000;1393732;968003
2020;011120;A01Z;10051013;75868872;8126895
2019;132031;C13Z;54082210;1314238;1867828
2019;108919;C10H;17029079;18934978;648264
2020;030021;A03Z;03022300;10887968;9701631
2020;329111;C32C;96039091;8671986;39347699
2019;132020;C13Z;52081219;465418;5391427
2020;108919;C10H;19019091;6611246;3944838
2020;014211;A01Z;01023910;45850;0
2019;162123;C16Z;44083915;400;49737
2020;1062DD;C10F;11990001;74025574;0
2020;011339;A01Z;07099990;11663778;88483705
2020;110212;C11Z;22042990;449934;1365197
2019;101311;C10A;02101111;83600;1904270
2020;222315;C22B;59049000;314995;1505824
2019;264051;C26D;85299091;5464;396888
2019;259411;C25E;73181575;4666938;11590212
2019;289240;C28D;84743900;2440590;3304261
2020;120019;C12Z;24031910;102264;158582193
2020;201535;C20A;31024090;17945450;20061673
2020;141314;C14Z;61046300;58173495;166656228
2020;205310;C20C;33019021;20400;41098
2020;257111;C25E;82111000;1862637;5121807
2019;107219;C10G;19059080;241822605;146937090
2020;381227;E38Z;85481021;2124422;0
2020;151110;C15Z;43021100;147642;3440624
2020;141313;C14Z;61021090;3192273;1806436
2019;104153;C10D;15099000;6108911;11009260
2020;289412;C28D;84459000;556269;243183
2019;108423;C10H;09052000;6236371;3650329
2020;139119;C13Z;60053600;6406608;5361359
2019;243130;C24A;72222089;150033;5180088
2019;101315;C10A;16023180;1667773;1256834
2020;289939;C28D;84794000;5599359;2118859
2019;132033;C13Z;55164300;533484;887211
2020;141324;C14Z;62034939;1421;37379
2020;101210;C10A;02074481;476347;47222
2020;303050;C30C;88039030;42695754;129049240
2020;108221;C10H;18062070;25931;424083
2020;103929;C10C;20089978;257384;52020
2019;151212;C15Z;42023100;508958780;137191757
2019;101150;C10A;15029090;3374432;281037
2019;267013;C26G;85258030;25201110;134267029
2019;259311;C25E;73121098;1504109;2710951
2019;103212;C10C;20091200;14366950;127265182
2019;172313;C17B;48201030;12387877;25488142
2019;105155;C10E;04041054;41840;126242
2020;011339;A01Z;07099390;4102285;7933935
2019;108411;C10H;22090011;3498256;4422629
2020;101220;C10A;02071210;1327199;1264031
2020;205310;C20C;33021040;179260038;390774010
2019;105140;C10E;04069013;61317721;66659785
2020;201452;C20A;29342080;598465;3887213
2019;301132;C30A;89040099;47;89390
2020;011194;A01Z;12074090;1014512;17405696
2020;151212;C15Z;42023210;199958936;54576490
2019;244523;C24B;75062000;11487106;30087200
2019;243210;C24A;72202089;1311584;2089787
2020;162312;C16Z;44185000;338630;1678156
2019;101112;C10A;02031110;70881280;1008470
2020;279033;C27B;85439000;62299580;147613755
2020;104141;C10D;23069090;802906;3136226
2019;201343;C20A;28369911;1781370;1128700
2019;273313;C27B;85366910;25980937;9154040
2019;234411;C23B;69091100;6425866;585807
2020;204132;C20B;34029090;62544856;72182290
2019;205310;C20C;33011210;1882097;5431952
2019;171214;C17A;48026900;9573723;3867081
2020;244110;C24B;71069100;6687658;89912766
2019;030021;A03Z;03025930;99433;2016192
2020;289914;C28D;84431970;22930061;12896348
2020;265152;C26E;90261081;6065753;9906306
2019;289452;C28D;84519000;21808458;13897842
2020;139912;C13Z;58109990;421385;1193372
2020;310914;C31Z;94038200;984601;5746995
2020;103924;C10C;08129098;26618;462414
2019;030021;A03Z;03024510;337274;325455
2020;243120;C24A;72285020;1453701;6464168
2020;381158;E38Z;71129900;30019777;9604273
2019;110310;C11Z;22060089;4479436;778001
2019;030022;A03Z;03019917;530105;409937
2020;161012;C16Z;44079115;5768774;4822517
2020;241042;C24A;72193510;15931423;6390041
2019;110212;C11Z;22042181;37195336;794783
2020;201710;C20A;40029910;2159991;2899478
2020;264020;C26D;85287280;8486688;94495116
2020;161012;C16Z;44079200;19959168;13978373
2020;106122;C10F;11029010;148225;487925
2020;171242;C17A;48059320;47906479;17152332
2019;204143;C20B;34059010;903978;1797432
2019;241066;C24A;72284010;1896573;6129607
2019;261230;C26A;85235200;128831235;89240023
2020;012820;A01Z;12101000;707796;116209
2019;161011;C16Z;44071120;1104309;14997760
2019;152040;C15Z;64061090;147957;4861296
2020;244530;C24B;81129289;12301;24650
2019;103929;C10C;08135091;1745000;3173578
2019;151212;C15Z;42021250;13395058;54196837
2019;110110;C11Z;22083041;2920094;28187995
2019;110110;C11Z;22084051;891744;2935666
2019;275126;C27A;85162999;4750823;36432140
2019;139111;C13Z;60012900;48234;102545
2019;324031;C32C;95030010;18289209;60934089
2020;141923;C14Z;62139000;3979450;2560919
2020;222129;C22B;39173100;31460797;47587524
2019;273314;C27B;85472000;40639920;21454807
2019;289913;C28D;84431310;15627160;3058982
2020;243411;C24A;72179050;1692063;924106
2019;106132;C10F;11031310;4334255;1902976
2019;284124;C28C;84612000;251702;207969
2020;241055;C24A;72262000;267054;237990
2020;205941;C20C;34031920;3180824;2062555
2019;265212;C26E;91021900;5807910;11328277
2019;106124;C10F;19012000;223727763;56244577
2019;101114;C10A;02045011;3729353;331278
2019;251123;C25A;73084000;17103886;72950720
2020;273211;C27B;85441900;3270382;14192047
2019;141922;C14Z;62113242;50529;359081
2019;279044;C27B;85444210;10636749;39747161
2020;192039;C19Z;27112900;116736;817488
2020;257340;C25E;82079071;684856;1183837
2020;291041;C29A;87042131;9382982;66879031
2019;259316;C25E;73202020;5139347;5966877
2019;151110;C15Z;43023010;8436;495124
2019;281524;C28A;84834025;1582070;5338758
2019;281123;C28A;84118100;20916280;41543626
2019;012313;A01Z;08051080;2813049;31695229
2020;244522;C24B;75052100;2491387;281088
2020;011312;A01Z;07049010;912497;11028922
2020;171241;C17A;48043158;22521494;18614597
2019;108314;C10H;21012020;1317977;1905933
2019;101230;C10A;02099000;364429;244412
2020;132020;C13Z;52121210;3851;12110
2019;325023;C32B;90219090;74752761;162087896
2019;132020;C13Z;52082299;1258600;412481
2019;192028;C19Z;27101964;278560689;131056742
2019;325050;C32B;30067000;2766202;5310902
2019;234112;C23B;69120029;3147218;9271882
2020;201324;C20A;28100010;124692;224910
2019;2899DD;C28D;84988000;13987;0
2019;101114;C10A;02045031;2824;27182
2020;141322;C14Z;62032990;493441;208981
2020;204142;C20B;34042000;1493222;25385143
2019;102013;C10B;03035590;72;21109
2020;103216;C10C;20097930;18895;1122101
2019;109110;C10K;23099059;69082;19998
2020;381158;E38Z;71129200;21483873;8424079
2020;161025;C16Z;44012100;4843629;13985456
2020;205930;C20C;32159070;76250087;101192529
2020;104160;C10D;15161010;8005;1333480
2019;011339;A01Z;07099310;9189620;46589646
2020;139119;C13Z;60053800;423466;21764577
2019;106213;C10F;17029080;1689306;97052
2019;309240;C30E;87150010;6601198;22924782
2019;012531;A01Z;08021190;137810;1894955
2019;132011;C13Z;50072069;1621066;2208706
2019;110212;C11Z;22042979;11264970;1349513
2020;201368;C20A;71042090;5127348;558660
2019;101315;C10A;16025095;6853291;13827734
2020;171214;C17A;48026115;5586365;126114531
2019;243210;C24A;72269970;3365164;4055757
2019;204213;C20B;33043000;39807524;26130722
2020;110212;C11Z;22042171;104573;64667
2020;205210;C20C;35019010;2550;705186
2019;274030;C27B;94054031;981451;1312710
2020;259316;C25E;73201011;9008899;7524109
2020;244226;C24B;76081000;2726498;5697610
2019;237012;C23B;68029910;318473;3160214
2020;243120;C24A;72285040;443286;3892878
2019;105140;C10E;04069063;1006369;4827714
2020;201630;C20A;39046100;3051158;21746092
2020;101315;C10A;16023211;2161126;33222131
2020;283033;C28B;84323919;22543787;27856330
2020;257360;C25E;82090020;9074665;65648797
2019;221920;C22A;40082900;30318002;13660460
2020;201471;C20A;38069000;4913058;5238189
2019;131072;C13Z;53081000;3263;114109
2019;101112;C10A;02031190;3800118;766556
2019;102034;C10B;16055700;4968;0
2020;103929;C10C;20082051;1736023;3019932
2020;141321;C14Z;62011210;5713619;7419871
2019;101315;C10A;16024190;1037731;1273766
2020;110212;C11Z;22042238;1750156;207939
2020;104153;C10D;15100090;129990;1098907
2019;241066;C24A;72283061;21926062;21683436
2019;139119;C13Z;60063200;13711273;12129919
2019;101210;C10A;02071350;5482563;14782251
2019;103214;C10C;20094930;2527;3754001
2019;211053;C21Z;29393000;198237;1952839
2019;139214;C13Z;63029910;191062;707870
2019;014610;A01Z;01039290;1167835;0
2020;103917;C10C;20049030;89739;317268
2020;205960;C20C;35029020;798633;2186008
2019;110212;C11Z;22042138;36109196;2836834
2019;162925;C16Z;46019910;27;258416
2020;109210;C10K;23091070;1765902;533196
2019;141412;C14Z;61071100;24333321;81277393
2020;309113;C30E;87116010;46274688;218079943
2019;201365;C20A;28469020;4343525;2502022
2019;141414;C14Z;61082900;728332;1067010
2020;289230;C28D;84302000;1064647;1892147
2019;139614;C13Z;59070000;2479742;4059036
2020;310210;C31Z;94034010;31657446;265142534
2020;201433;C20A;29163990;4206670;9843208
2019;201222;C20A;32011000;267795;1702374
2020;139616;C13Z;59113111;1948284;5946771
2019;201576;C20A;28342100;2656927;3642050
2019;201341;C20A;28332930;283218;248335
2019;139411;C13Z;56072900;189439;1366332
2020;104141;C10D;23069019;19911;334331
2019;106132;C10F;11032030;2406;176350
2020;104129;C10D;15131191;243625;3540896
2019;030021;A03Z;03024990;424866;767297
2020;030021;A03Z;03025110;2375762;44226722
2020;281112;C28A;84079050;20902;699352
2019;222312;C22B;39221000;8639327;72509141
2020;141314;C14Z;61042300;7689422;7257310
2020;103921;C10C;08111090;8915511;53627381
2019;203024;C20C;32151100;21477340;23950674
2020;030061;A03Z;05080000;1274652;5589225
2019;141322;C14Z;62032990;440677;118090
2020;257214;C25E;83025000;5637774;23786247
2020;109110;C10K;23099070;62702520;761286
2019;102032;C10B;03074391;121861;1564465
2020;131040;C13Z;50040090;190107;584031
2019;101150;C10A;15012010;10737309;5854
2019;106132;C10F;11031940;717158;133406
2020;201111;C20A;28042100;1815349;6359807
2019;102025;C10B;16041100;9417185;6657344
2020;139211;C13Z;63013090;686375;2950366
2019;201710;C20A;40028000;683493;585683
2019;289412;C28D;84454000;1684047;764889
2019;282530;C28A;84189990;54163927;95089738
2019;132020;C13Z;52083100;202332;1156494
2020;281122;C28A;84101300;1104265;1064028
2020;012930;A01Z;14049000;5092473;15601633
2020;289413;C28D;84462100;13000;107
2019;201431;C20A;38231200;72600;6211159
2020;283023;C28B;87019490;2355760;669122
2019;289939;C28D;84798100;11605921;6016404
2020;030022;A03Z;03019300;52087;447245
2019;161012;C16Z;44079691;26;24639
2020;102011;C10B;03044710;1345;1209926
2020;279012;C27B;85469090;13007090;9115752
2019;191010;C19Z;27040090;152948;3257913
2019;103219;C10C;20093111;81210;589056
2020;171275;C17A;48103210;30124;3308445
2020;201441;C20A;29211100;200128;11178132
2019;139214;C13Z;63029390;10716750;15071044
2019;205912;C20C;37071000;86503;4081632
2019;265152;C26E;90261089;16465480;13712232
2020;143110;C14Z;61153019;422115;3076127
2019;283085;C28B;84362900;12847877;10418951
2020;102013;C10B;03031100;733683;11330580
2020;103929;C10C;08134010;79257;1666826
2020;243412;C24A;72230091;1793201;2057613
2019;110110;C11Z;22082089;34191531;24446344
2019;104151;C10D;15079010;858772;891400
2020;139229;C13Z;63079098;213371195;4900755249
2019;266012;C26F;90181200;57723785;53208752
2019;141312;C14Z;61034200;14923981;47402560
2019;259311;C25E;73121065;93897;478973
2020;303013;C30C;84121000;13921368;6117443
2019;110212;C11Z;22042281;2115825;143344
2019;014212;A01Z;01022941;4277690;17493332
2019;120011;C12Z;24022090;8251102;463570226
2020;289610;C28D;84778093;1702900;3601704
2019;162913;C16Z;44201011;375205;786631
2019;273111;C27B;85447000;140463403;164065856
2019;284132;C28C;84623999;309433;251159
2019;104157;C10D;15119091;412124;26796463
2020;101131;C10A;02021000;307834;301416
2019;110110;C11Z;22085019;222245;362083
2020;257320;C25E;82021000;3502540;12604280
2019;106122;C10F;11029030;6587;1132120
2020;201212;C20A;28199090;941397;0
2019;241022;C24A;72189980;6885391;34944782
2020;259112;C25E;73102910;22170898;55864640
2019;236512;C23B;68118900;187875;1571344
2020;222910;C22B;39262000;49854840;207273782
2020;072911;B07Z;26030000;8853218;22189
2019;141322;C14Z;62031910;421954;1152699
2019;103219;C10C;20098988;121447;194310
2020;011371;A01Z;12129120;6462;63223
2019;281411;C28A;84813099;24564888;16990945
2019;106123;C10F;11063010;102805;303541
2019;105155;C10E;04041026;1313555;344593
2019;110212;C11Z;22042279;3409300;87477
2019;283033;C28B;84323100;1903833;5442140
2020;161011;C16Z;44071220;6883142;27600017
2019;283091;C28B;84339000;73138761;141368237
2020;284111;C28C;84561290;25082;551165
2019;281314;C28A;84137065;7599832;2376081
2020;274013;C27B;85392290;4437514;4180961
2019;265152;C26E;90268020;50475399;36642977
2020;131061;C13Z;52054600;5286;62659
2020;302013;C30B;86012000;343611;0
2020;281411;C28A;84814010;66339734;18436880
2019;011354;A01Z;07144000;5297;676597
2020;211060;C21Z;30029050;183134812;61348260
2019;102034;C10B;03069990;219738;846893
2020;105140;C10E;04061030;74264373;188854155
2020;257350;C25E;84807100;100608912;138988673
2020;271122;C27B;85014020;104705032;87805215
2020;101240;C10A;02072691;171228;296691
2019;089929;B08Z;25253000;2126;1952
2019;102042;C10B;05119190;963543;963555
2020;141312;C14Z;61033200;784687;4555952
2019;102025;C10B;16041995;10093964;11037058
2020;262021;C26B;84717080;1969624;7897694
2019;581915;J58Z;49111010;28565924;115133730
2019;264011;C26D;85271391;101576;146308
2019;241061;C24A;72139990;533961;571001
2020;139213;C13Z;63025390;1823484;9867299
2020;265221;C26E;91101190;69021;67874
2019;141331;C14Z;62029300;104631719;300529034
2020;201433;C20A;29161995;13536841;15696168
2019;152012;C15Z;64029931;1854856;6066916
2020;310312;C31Z;94042110;1969008;14250632
2020;282211;C28A;84251100;3235641;10620615
2020;244425;C24B;74101200;2908602;2657740
2020;014110;A01Z;01022951;5032046;17221
2020;282214;C28A;84261100;1371997;13846060
2020;581915;J58Z;49111090;32218564;99697057
2020;282922;C28A;84242000;11460339;38162046
2020;241051;C24A;72101280;4153847;21245921
2019;265214;C26E;91052900;1606537;1366312
2020;257320;C25E;82022000;5183999;8013591
2019;201413;C20A;29031500;94827;1549582
2020;211020;C21Z;29239000;16920323;39223088
2019;310912;C31Z;94036010;99945276;202342675
2020;152013;C15Z;64039938;22718454;58717103
2019;241054;C24A;72261100;16557661;2976347
2019;141331;C14Z;62021900;9027173;10139363
2020;162123;C16Z;44083985;6954;636387
2019;282111;C28A;84162080;3846597;2799177
2019;259212;C25E;76129020;5420561;19576478
2019;106112;C10F;10063067;4240963;30400953
2019;105140;C10E;04069029;14016;960177
2019;381225;E38Z;27109900;599300;1956670
2019;264051;C26D;85229041;101173;500494
2020;289413;C28D;84463000;529974;2319678
2020;201431;C20A;38231910;415282;28208955
2020;110610;C11Z;11071019;2586755;510840
2020;013010;A01Z;06011030;6650;1932170
2020;282513;C28A;84185011;707638;17564652
2020;103217;C10C;20099098;892325;8990193
2019;103915;C10C;20055900;7598284;31741395
2020;289230;C28D;84306900;20459369;12401754
2019;132020;C13Z;52085100;1515785;3098509
2019;012815;A01Z;09061900;1000895;1612579
2020;241051;C24A;72106900;17083107;3819900
2020;241033;C24A;72192290;378052;836480
2020;202013;C20C;38089390;29587477;15380731
2020;103215;C10C;20096971;20;0
2019;102023;C10B;03056950;17472;39195
2019;011142;A01Z;10082900;3794647;867170
2020;110110;C11Z;22089048;555836;494785
2019;141922;C14Z;62113390;3301981;17342656
2020;162113;C16Z;44101290;139566;12713999
2020;022011;A02Z;44032400;4652854;3812897
2020;110110;C11Z;22087090;2055350;263245
2019;266011;C26F;90221900;10500313;27905673
2019;014212;A01Z;01022949;69544388;108300
2020;281313;C28A;84136039;5532216;8276317
2020;281123;C28A;84118220;120181;45128
2020;282310;C28A;84701000;1303117;39171881
2019;329952;C32C;96161010;6340726;23595947
2020;284123;C28C;84602300;389070;4819343
2020;257340;C25E;82077031;8736017;17711936
2020;2014DD;C20A;29990001;1920211480;0
2020;192021;C19Z;27101241;151126929;117178679
2019;102013;C10B;03036990;39912;430087
2019;265170;C26E;90328900;327573214;310090720
2019;011343;A01Z;07031090;14088687;1030058
2020;105130;C10E;04059090;1688919;4056474
2020;023020;A02Z;45011000;18839;305358
2020;205911;C20C;37011000;640115;11940019
2019;282215;C28A;87091110;434688;2110
2020;201221;C20A;32050000;2329135;3360349
2020;321213;C32A;71131100;49440232;117293007
2020;139119;C13Z;60052200;1787387;215388
2019;265214;C26E;91031000;709462;1887725
2019;591123;J59Z;85234920;91712743;171060552
2019;329912;C32C;96082000;22601660;36960405
2019;110212;C11Z;22042924;887927;0
2019;110212;C11Z;22042994;150459;4216112
2020;222142;C22B;39219010;29287240;28403778
2020;141314;C14Z;61043300;4145135;12338148
2020;325021;C32B;90191090;35349358;128838208
2020;105130;C10E;04051030;11389235;36994927
2019;267019;C26G;90109020;332663;454483
2020;241061;C24A;72139120;99679;31075308
2019;139119;C13Z;60052200;1917515;108280
2020;013010;A01Z;06029091;1430583;97646182
2020;272011;C27B;85065010;36047239;17994654
2019;103911;C10C;07108085;505319;1871485
2019;192041;C19Z;27129031;39;9462962
2020;106133;C10F;11043090;11865595;1544071
2019;329951;C32C;95051010;544948;10727128
2019;205941;C20C;34039900;83075121;47057721
2020;205911;C20C;37029690;24645;214530
2020;275124;C27A;85167100;103152912;181098828
2020;102013;C10B;03036500;7191;867805
2020;201221;C20A;32041700;60597291;101593446
2020;161012;C16Z;44079990;6672616;5659275
2020;139919;C13Z;96162000;3241465;12401393
2019;081112;B08Z;25169000;290813;6515689
2020;281113;C28A;84089045;9239752;19781096
2020;231211;C23A;70060010;623978;523288
2019;106132;C10F;11031390;3479689;204427
2019;103214;C10C;20094192;59612;201026
2019;141912;C14Z;61123190;5358413;8283547
2019;102014;C10B;03048100;8989087;75353892
2020;107212;C10G;19052030;1229253;11548924
2019;139411;C13Z;56074911;552915;2000074
2020;172312;C17B;48171000;12279563;16444070
2019;081111;B08Z;25152000;2250580;1680130
2019;172911;C17B;48219010;9382975;10306103
2020;292022;C29A;87161098;1522017;32669479
2020;282111;C28A;84162010;1582054;9997133
2020;231926;C23A;70189090;349260;1052729
2020;101120;C10A;02068099;507568;3861133
2019;110212;C11Z;22042283;1037241;240898
2020;201640;C20A;39072099;23683133;34050560
2020;325013;C32B;90183900;229335007;590701343
2020;201610;C20A;39019030;10851809;1583310
2019;131081;C13Z;54034100;282700;683476
2020;120012;C12Z;24012035;3579906;2584623
2019;284121;C28C;84589120;1770965;9174861
2020;242040;C24A;73079399;769093;763615
2020;102014;C10B;03048700;12061817;51317851
2019;201462;C20A;29147900;12486064;9914421
2020;241012;C24A;72029300;1940915;20202458
2020;282114;C28A;84169000;17702643;20985765
2020;289451;C28D;84483300;4262974;2149316
2019;289334;C28D;84379000;2344472;3638067
2020;231912;C23A;70169010;214216;591683
2020;201111;C20A;28043000;4764154;2500154
2019;107211;C10G;19051000;2134795;11925248
2020;381156;E38Z;55051090;87973;168680
2019;172112;C17B;48194000;36837714;124594086
2019;141912;C14Z;61124910;36666;204576
2020;234412;C23B;85051990;18252533;17263406
2020;205956;C20C;38123990;20467050;37409050
2020;282939;C28A;84238123;21726;2450595
2020;265224;C26E;91070000;23920153;20915142
2020;103929;C10C;20089937;5666;1073
2020;381158;E38Z;26206000;6646;51937
2020;266012;C26F;90181100;3482982;24512499
2019;211051;C21Z;29362700;7684447;14638394
2020;281122;C28A;84101200;485863;633109
2020;191010;C19Z;27040030;92134;5533389
2020;211031;C21Z;29335920;728570;11771720
2020;139412;C13Z;56090000;6961075;10554167
2020;261112;C26A;85408900;3479746;2536223
2020;201419;C20A;29033925;160738;191010
2019;141922;C14Z;62114241;358864;103691
2020;257340;C25E;82076070;2870340;1610455
2019;281510;C28A;84824000;22685539;15401876
2019;131061;C13Z;52051100;22157;1165735
2020;011380;A01Z;07095910;371840;2909701
2020;281522;C28A;84831029;15788670;19595933
2020;303020;C30C;88010090;87036;84018
2019;281326;C28A;84148059;6184384;3065376
2019;291030;C29A;87021019;13723763;6516346
2019;381156;E38Z;51032000;335789;192640
2020;212012;C21Z;30043100;1324523984;1270786517
2020;267019;C26G;90079200;285279;3360547
2020;132041;C13Z;58013700;6943720;6288416
2019;108919;C10H;21069020;712755;1068268
2019;242012;C24A;73042930;60410457;10610686
2019;231213;C23A;70080020;6319857;1135647
2020;243120;C24A;72287090;278269;2522301
2020;241022;C24A;72189110;183025;16067084
2020;141312;C14Z;61032900;43754;232345
2020;139913;C13Z;56022100;632605;1328085
2020;132042;C13Z;58021900;290556;1248932
2019;131083;C13Z;55095100;136798;307745
2020;259212;C25E;76129030;1140071;43420106
2020;131050;C13Z;51072030;469;56785
2019;289414;C28D;84471200;35000;107075
2019;241042;C24A;72193390;40827254;11234991
2019;106122;C10F;11022010;2125594;490179
2020;161013;C16Z;44061100;1804488;504461
2019;141423;C14Z;62069010;2222689;2679272
2020;012425;A01Z;08093090;17757861;87795509
2020;244224;C24B;76061110;964090;7551184
2020;132012;C13Z;51122000;612558;963029
2020;201471;C20A;38029000;21007380;20931107
2020;101311;C10A;02101910;877;1313454
2020;012590;A01Z;08109075;4995365;16780022
2020;152013;C15Z;64039950;1028245;1935197
2020;263040;C26C;85291011;4250744;11763303
2019;1729DD;C17B;48990001;68655421;0
2020;104112;C10D;15041010;1829924;3553781
2020;241012;C24A;72024910;370432;1876454
2020;241031;C24A;72083700;108321244;30349485
2019;203022;C20C;38140010;1842914;2643291
2020;132032;C13Z;55142900;2147457;1068225
2019;284134;C28C;84632000;389541;320183
2020;108211;C10H;18031000;109846645;198507557
2020;282911;C28A;84194000;8910724;8277103
2020;257360;C25E;82072010;3884076;844625
2020;222219;C22B;39239000;158755077;173628057
2020;151131;C15Z;41041910;18970;117280
2020;102023;C10B;03055985;50782;3024234
2019;284912;C28C;85433070;2289155;3199376
2019;275125;C27A;85161011;3068423;4790416
2020;011611;A01Z;52010010;413428;1948704
2020;102032;C10B;03074331;1110484;2081020
2019;309112;C30E;87112010;14171817;25675282
2019;110211;C11Z;22041093;84309224;2693368
2020;264060;C26D;95045000;61899412;405134237
2019;302040;C30B;86071100;24705774;868743
2020;281411;C28A;84811019;2645610;8428580
2020;152012;C15Z;64029998;33846870;108835529
2020;101240;C10A;02075593;411615;2877046
2020;103929;C10C;20083031;1707;368474
2019;141222;C14Z;62046251;4175;8906
2020;151133;C15Z;41041990;165306;53466
2019;141323;C14Z;62033990;2733718;5065871
2019;241021;C24A;72071111;179141;25604726
2020;201659;C20A;39122090;905;3581010
2020;201462;C20A;29142300;3213140;6777638
2019;103917;C10C;20049091;2338843;6857417
2020;202012;C20C;38089313;19793242;7485555
2020;011921;A01Z;06031100;1236059;75843796
2019;205911;C20C;37012000;578865;6467151
2019;265214;C26E;91051100;1566106;5377346
2020;108423;C10H;09093200;1461580;1571374
2019;206013;C20C;54024600;134299;1315487
2020;205911;C20C;37029800;215021;10764
2019;271110;C27B;85011093;3441494;9368434
2020;141321;C14Z;62011900;2431632;3061342
2020;202011;C20C;38089120;1138695;389170
2019;101315;C10A;16023985;3619294;854270
2019;274023;C27B;94055000;2609547;9789259
2020;279060;C27B;85334090;34902762;21788225
2019;252911;C25B;73090051;6869451;1723637
2019;030021;A03Z;03025419;4816570;4651815
2019;282921;C28A;84222000;6115430;13154031
2020;141314;C14Z;61042910;470510;687289
2019;023030;A02Z;06042090;2637018;7633831
2019;241053;C24A;72251100;24553660;163142
2020;231312;C23A;70133799;26719930;17243835
2019;293230;C29B;87089420;170017134;173406665
2020;110220;C11Z;23070019;25327;3631
2019;089929;B08Z;25041000;44390;1283556
2019;172211;C17B;48181090;1459945;2416482
2020;192029;C19Z;27101971;64638;2321900
2019;201362;C20A;28401910;12961;2068840
2019;161024;C16Z;44050000;259503;1452567
2020;012512;A01Z;08102010;17086790;77435317
2020;261112;C26A;85408100;15717676;471363
2020;205959;C20C;38247200;1000;1902
2019;271132;C27B;85022060;500;164622
2019;081130;B08Z;25181000;374039;2985752
2019;120019;C12Z;24039100;41917855;53641
2019;309220;C30E;87131000;16045834;13622044
2019;104141;C10D;23065000;1014;106447
2020;162913;C16Z;44209010;896773;633533
2020;102025;C10B;16041291;116852;4166064
2019;202014;C20C;38089410;12804246;12328080
2019;201432;C20A;29157050;5131335;7138939
2019;011922;A01Z;12093000;5064830;3427063
2019;221950;C22A;59069100;20645;606222
2020;171242;C17A;48059100;89402185;23122798
2019;030042;A03Z;03074230;64039;284195
2020;257340;C25E;82078011;1167673;1626093
2020;201579;C20A;31059020;4192836;7453200
2019;201221;C20A;32041600;435928;1772793
2019;241051;C24A;72109030;44678122;4655657
2019;152031;C15Z;64011000;5101811;5529729
2019;139510;C13Z;56031110;1256612;1498648
2019;303012;C30C;84111280;2335408180;1290716914
2019;102025;C10B;16041511;4158171;9272497
2019;012812;A01Z;09042110;657943;1704659
2019;141313;C14Z;61023090;22336238;58340789
2019;302040;C30B;86079110;4890698;208614
2019;141912;C14Z;61143000;34745967;74560848
2020;257114;C25E;82151080;1622485;141329
2019;310111;C31Z;94031093;1016811;5027260
2019;132020;C13Z;52114200;9981;229074
2020;241012;C24A;72029100;3134050;5986588
2020;022011;A02Z;44032510;4897868;634673
2019;192027;C19Z;27101915;1843;15866
2019;241042;C24A;72193210;32032039;12960159
2020;139412;C13Z;56081919;1562645;2021480
2019;212021;C21Z;30021200;176561190;389764260
2019;284911;C28C;84641000;2160580;6844076
2019;211060;C21Z;30012090;991082;514814
2019;289411;C28D;84440090;274801;302879
2019;171114;C17A;47050000;1490;10641017
2020;201443;C20A;29263000;165;2453
2019;201442;C20A;29223900;344697;1184421
2019;011319;A01Z;07099950;427584;6645937
2019;244225;C24B;76072090;31756307;16207039
2019;2016DD;C20A;39990001;430531558;0
2020;262011;C26B;84713000;167481506;2835889456
2019;201453;C20A;29202900;1416491;10014280
2020;102015;C10B;03049929;9554;0
2019;131061;C13Z;52061100;143346;382383
2019;212013;C21Z;30039000;107604809;18648712
2019;259212;C25E;76129080;49827207;45936779
2020;281314;C28A;84137051;3168426;25493266
2019;030021;A03Z;03019190;4274076;6904880
2020;110212;C11Z;22042984;16528804;62046074
2020;205911;C20C;37029790;27490;41804
2019;101315;C10A;16024915;657645;1023280
2020;324013;C32C;95030029;1921278;7633406
2020;110212;C11Z;22042996;297193;10283215
2019;303050;C30C;88039021;11211389;142639566
2020;139119;C13Z;60062200;14341104;6838343
2019;131072;C13Z;53089050;23616;589442
2019;110212;C11Z;22042984;6886451;39315788
2019;211054;C21Z;29413000;263496;6396417
2020;222121;C22B;39172110;9451233;44882459
2019;381158;E38Z;81042000;1471650;125883
2020;201442;C20A;29222900;971556;12515934
2020;265151;C26E;90258080;9520734;3680479
2019;132031;C13Z;54077200;3754584;1716985
2020;103925;C10C;08023200;15171128;46915816
