NAF65,AZ1,AZ2,AZ3,BZ0,CA0,CB0,CC1,CC2,CC3,CD0,CE0,CF0,CG1,CG2,CH1,CH2,CI0,CJ0,CK0,CL1,CL2,CM1,CM2,DZ0,EZ1,EZ2,FZ0,GZ1,GZ2,GZ3,HZ1,HZ2,HZ3,HZ4,HZ5,IZ0,JA1,JA2,JB0,JC0,KZ1,KZ2,KZ3,LI0,LZ0,MA1,MA2,MB0,MC1,MC2,NZ1,NZ2,NZ3,NZ4,QA0,QB0,RZ1,RZ2,SZ1,SZ2,SZ3,TZ0,UZ0,OZ0,PZ0
HZ3,0.0001451432824711574,0.000126231527093596,8.782936010037641e-05,0.0008472372697724811,0.0009113561903004014,0.001099460573368083,0.000546816479400749,0.0006585767424842979,0.000614064792866012,0.000898645876077144,0.001260432401092446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
HZ4,0.00114164495720134,0.001794950738916256,0.003684650773734839,0.02591332611050921,0.01603052466429791,0.01253591126734954,0.0202312734082397,0.02865296664430758,0.02432102946156451,0.02070285479805381,0.01341755542332281,0.01098309492847854,0.01009219765076448,0.03100536702869458,0.02377226384964992,0.01179210786927706,0.01076193714113025,0.0105728453364817,0.0121267747404111,0.01131585997499553,0.008164338690563374,0.00997954249581551,0.007539341917024321,0.0037256601937453,0.0110748430709802,0.006585186872137453,0.00892678859809221,0.01656933472922813,0.03596278069631041,0.01566054098743151,0.09429082642650481,0.2693391226613882,0.04695693731763759,0.1815988982356882,0.002453645505971087,0.01226527829882239,0.02231461296238624,0.01129672308246309,0.004956057242885244,0.0079451378529497,0.0007095402377373959,0.00170656542390113,0.0007739321680750086,2.272727272727273e-05,0.005267539120342579,0.009093888225228424,0.009843517028595048,0.005028941565600882,0.006792947843425334,0.01847836480994501,0.01103287149346315,0.003992735267409071,0.04626068376068376,0.01279470479334419,0.001710030873539561,0.0007066251408766466,0.01173092398858731,0.01083706196792714,0.0007812784556547077,0.01036386318744152,0.003766759856221829,0,0,0.002314212792286473,0.001956163651742918
HZ5,0.000145292147376256,0.0008574507389162563,0.0,0.0003705308775731311,0.0003958054542937566,0.000546699799987878,0.0002378277153558052,0.0005658881639124336,0.001496782932610904,0.0001887566680344686,0.001740742436032407,0.0005688277911945012,0.0002378765010827482,0.0005143050331741537,0.0002917332023092986,0.0002986211624895254,0.000490329404653974,0.0004236127508854782,0.0004916295825386734,0.0003322021789605287,0.0003057216282073474,0.0005653710247349822,0.0003025751072961374,0.0006083071614986509,0.001674553355866731,0.002771325185353881,0.0003977075677588182,0.002453792709622156,0.0035591286941776,0.003618155754690145,0.0004857621440536013,0.002777600408658451,0.002283931985109166,0.0007765949527283555,0.0693958202388435,0.001081902112746937,0.003151320114882868,0.005063377745768816,0.01272138306895494,0.004413226156108136,0.004798298947943708,0.001099426538101063,0.006001852066211367,0.0,0.0006197222555728979,0.004573015206793014,0.003184133217201317,0.002292815141492099,0.002934725574561864,0.004499760937126464,0.003567997916022208,0.001054820054485494,0.003733974358974359,0.003394597729351148,0.0008415158302560687,0.001156703304693464,0.003536835174482405,0.003895070283112255,0.00591634796333394,0.0003565859236926916,0.002998801848576482,0,0,0.008845394312820646,0.001699734370130738
IZ0,0.0004836620766654262,0.0003479064039408867,0.0,0.01156013001083424,0.002633992432282774,0.002345596702830475,0.003818352059925094,0.002606866272333679,0.002696692628964895,0.002880297790022862,0.003511084664561114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
JA1,0.002012058057312988,0.000229371921182266,0.000288582183186951,4.333694474539545e-06,0.0001277629089566702,1.818292017698042e-05,2.247191011235955e-05,3.048966400390268e-06,2.257591150242691e-06,4.279266076557829e-05,2.639569124670054e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
JA2,4.46594715295869e-07,0.0001677955665024631,0.002124634044332915,0.0,0.00114934705366619,0.0009830898842354081,0.001076779026217228,0.0009232270260381731,0.001172818602551078,0.0006577173339586143,0.001246853114844143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
JB0,0.0004254558987718645,0.0009744458128078818,0.0003680468423253869,0.001551462621885157,0.00134315444603387,0.002311655251833444,0.0009541198501872659,0.001604366119885359,0.003875155209391579,0.001841843015417082,0.001881875467264766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
JC0,2.084108671380722e-06,0.0002986453201970443,0.0,0.0002556879739978331,0.003374498177287619,0.003832959573307473,0.003628277153558053,0.004000853710592109,0.006404786093238515,0.005492701799636556,0.003919989014510001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
KZ1,0.01259828805359136,0.005660406403940887,0.0397323295692179,0.01664355362946912,0.01067509575008075,0.01271349778774471,0.008352996254681647,0.01393499603634368,0.01281070098205215,0.005240342341286125,0.007267817091591523,0.006478915103102359,0.005313012664873024,0.007362549127329586,0.00783441837612087,0.006096975698941113,0.007253702024780901,0.005961275088547816,0.006483365119728756,0.005198249687444186,0.004364256135071437,0.00813960696794991,0.003467095851216023,0.004677754677754678,0.06167938194109127,0.008536400212555986,0.01260203670553946,0.0119914342819073,0.03157036965813834,0.02659990709735707,0.01408024973351607,0.008960475065449206,0.008598953617064092,0.04251604258170178,0.008903205531112507,0.0106663982651502,0.01073393543029171,0.01354087144400432,0.01177882446357353,0.003996394037283079,0.1779630072414264,0.09578163968801132,0.06966361847436045,0.03282638414217361,0.07704966582622964,0.03750476221224938,0.00871875876526078,0.009142625260320959,0.02666176933571204,0.01554028209419077,0.01856156689080282,0.002657362710892319,0.01591613247863248,0.01142328195748667,0.009590108360070222,0.001351567517783783,0.009563611090789377,0.01050564244704019,0.05362532629150731,0.00512319367917663,0.01351343641239231,0,0,0.01725514965583026,0.005720910561384243
KZ2,0.009992556754745068,0.007333743842364533,0.007164366373902132,0.003640303358613218,0.004784966083706335,0.002648039275107582,0.002050561797752809,0.002692237331544606,0.002481092674116718,0.001894894190749751,0.002745304465906837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
KZ3,0.0001368068477856345,0.00248768472906404,0.0,0.002641386782231853,0.001515446910617877,0.001964967573792351,0.001932584269662921,0.002536130251844625,0.002253075967942206,0.003704496160384548,0.003950199112006224,0.001268437674159391,0.000617166480740206,0.003043570130583611,0.0009544282029234737,0.001283233031157157,0.002589528558476881,0.002364108618654073,0.004732994278448824,0.0005956420789426683,0.001826606836127348,0.002241646519124667,0.001116773962804006,0.001214314150484363,0.004691453404152583,0.0006776487259292998,0.002409926399753382,0.0009808698962596365,0.001346205956137514,0.001974247749614593,0.005962061389197067,0.01345060979503225,0.005106147499748466,0.002259807935680786,0.008599151477058455,0.001999560797518506,0.002412194193570711,0.0009006121714079943,0.01392074062043203,0.001913521286985265,0.09328579724006011,0.3410640021604105,0.05970228035652275,0.0,0.0006147196542201945,0.004808596734790517,0.003789102289670648,0.002592337375964719,0.001945114912372757,0.004790222328472388,0.004771495091255433,0.001030205993404388,0.006997863247863247,0.005020520598666161,0.0002852472909982444,0.0003497376361807584,0.00192186699831736,0.00181548208275589,0.0,0.002889073708285685,0.002614822844753808,0,0,3.815514707777978e-06,0.0005009868372237968
LI0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
LZ0,0.0002292519538518794,0.0004094827586206897,0.0005060644081974069,0.01428385698808234,0.004008640579576393,0.003425662161343112,0.007797752808988764,0.008236477834014268,0.009799074387628401,0.003313793305586494,0.005058055263117743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
MA1,0.009863490882024564,0.004401169950738916,0.03877875365955667,0.03053954496208017,0.02895620875824835,0.01620643675374265,0.02781367041198502,0.03996768095615586,0.0435850547465854,0.02128055571838912,0.0169968416716254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
MA2,0.005039523632303684,0.00302493842364532,0.0,0.006494041170097508,0.004369779890175811,0.00471180071519486,0.00751123595505618,0.005123483139215805,0.004096399142115363,0.003937217890849405,0.004254741306968158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
MB0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
MC1,1.637513956084853e-06,7.850985221674877e-05,0.0,0.002715059588299025,0.01659227769830649,0.01266379780592763,0.001363295880149813,0.002478199890237209,0.02477706287391353,0.002643472653731168,0.0184112235089486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
MC2,0.00520863416449572,0.0008620689655172414,0.002672521957340025,0.001386782231852655,0.002278736560380232,0.0007485302139523607,0.0008305243445692883,0.00170437221781816,0.001466305452082628,0.00110410926783516,0.000898063807387742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
NZ1,0.005416896166728693,0.002053571428571428,0.01508573818485989,0.009399783315276274,0.009731092243089844,0.004171161888599308,0.003350187265917603,0.00974937496188792,0.008759453662941641,0.00821853567032065,0.004990311408126211,0.006775032509752926,0.008398188857536584,0.01648903351223429,0.01084971133767351,0.009410756456159061,0.003871637957086733,0.004989846517119244,0.008055732146641237,0.003549443352979699,0.006146123220729417,0.005794433079164342,0.004192775393419171,0.007758835758835759,0.01705649444712699,0.01327057870897543,0.01158582083016594,0.01301189683068431,0.02228350655140163,0.01219407117066919,0.01502664839348256,0.03548177000191558,0.01239812858436462,0.0168321298295243,0.00676147077309868,0.003944953288986083,0.01035053116024776,0.01890313287720562,0.02492555898435385,0.01428014896060271,0.01758530878535319,0.02721894807072167,0.02823035073503878,0.0,0.005229519350062032,0.02478992455794832,0.01481657538493335,0.03665319122871493,0.05243100010494281,0.02112299784843414,0.05731704140277755,0.002587105099651102,0.02359508547008547,0.04126491646778043,0.00730879593195714,0.008291302609096088,0.0139542029409613,0.01899188279548604,0.005238268682085837,0.01344526458051773,0.08172191476008443,0,0,0.01410657660676996,0.009997699853087391
NZ2,4.763676963155936e-06,0.001608682266009852,0.002091175240485153,0.02123726977248104,0.01606409487333302,0.02801806170070913,0.02184176029962547,0.02189157875480212,0.02201151371486624,0.0007913711237469957,0.009817823957522773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
NZ3,0.0,1.539408866995074e-06,0.0,0.0004528710725893824,0.0004224539707443127,0.0004806351900115158,0.0003539325842696629,0.0008750533569120068,0.0002133423636979343,0.0009560935576528518,0.0006901023786637371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
NZ4,0.00219888351321176,0.003888546798029557,0.001053952321204517,0.01036836403033586,0.008822043283650962,0.006504030547305898,0.01041198501872659,0.01664186840661016,0.01433231741731572,0.009091974910604372,0.008781983796402253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
QA0,7.44324525493115e-07,3.848522167487685e-05,0.0,0.000238353196099675,0.000605705781920539,0.0006212497727134978,0.0001151685393258427,0.0004768583450210379,0.0005598826052601874,0.0008552670144791605,0.0004043270624494591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
QB0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
RZ1,7.44324525493115e-07,2.770935960591133e-05,0.0,0.0,0.0,3.030486696163404e-06,4.681647940074907e-06,0.0,0.0002426910486510893,8.79301248607773e-05,1.068033749866496e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
RZ2,8.931894305917379e-07,2.924876847290641e-05,0.0,0.0,0.0004750588343869687,0.0004218437481059458,0.0006142322097378277,0.0005774742362339168,0.0004898972796026639,0.0005794595228325224,0.0005832990036770876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
SZ1,0.0,0.0,0.0,0.0,0.0004375663328872687,0.001403115340323656,0.0004653558052434457,0.0005799134093542289,0.001123151597245739,0.003174277507474061,0.001886910483514136,0.0009652610068734906,0.0005761532908983529,0.002129062249080844,0.0008899398108340499,0.0004595490211015464,0.0001707464490782714,0.000997874852420307,0.0007883026064844247,0.0002007799011728285,0.0006322152834183299,0.0006732378649804724,0.0002943490701001431,0.0001778210288848587,0.003817479478512796,0.001472962372529669,0.0003819786240502206,0.003973160749976206,0.002456578935867067,0.0002951150469254233,0.0004937022776218756,0.002580295000319264,5.533755911057451e-05,0.003540385617509119,0.0008555939660590824,0.0008487587954871946,0.001666839683034015,0.0009182571119913576,0.002401963438182376,0.0006823425879221713,0.001135742587785216,0.00141379803339105,0.0009251070725778447,0.0,0.0003747281919931698,0.0009870424778570584,0.0002338387044390971,0.001157815754012005,0.008477279882464057,0.001627420511594549,0.0009814232917080478,0.003673708359221909,0.005566239316239317,0.001782503959137243,0.0,0.0,0.000420294096129929,0.0005238566620471194,0.0,0.000116436219981287,0.0,0,0,0.0,0.0
SZ2,1.48864905098623e-07,0.003788485221674877,0.02393140945211209,0.0,0.001831883623275345,0.0003582035274865143,0.0006573033707865169,0.0005323495335081408,0.0003770177220905294,0.0002113254000820681,0.0001949924474756259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
SZ3,2.97729810197246e-07,1.539408866995074e-06,0.003002927645336679,0.0,0.000590651100549121,0.0001769804230559428,5.337078651685393e-05,0.0004469784742972133,0.0003081611920081273,0.0005006155108740254,0.0004731389511908576,0.0003529630317666729,0.0005866526674978673,0.0004855681866204623,0.0005291119027146542,0.0002974784794697951,0.0002085222121486854,0.0002068476977567886,0.000440771349862259,0.0002881466928618206,0.0002726994314323378,0.0002969437728597111,0.000219241773962804,0.001099128588490291,0.0004113954611298889,0.0001062779928641919,0.0008509043266856068,0.0005868468639954315,0.0007446920098249172,0.0006879137070818022,0.001042659183362701,0.001588659727986719,0.001216420162994265,0.0009504950495049506,0.0003260527969830296,6.386736085058881e-05,0.0003633343714315374,0.000981634857760173,0.0008783137530904301,0.0007664817179836659,0.0,0.0,0.0,0.0,0.0001138592067875295,0.0005404707325735318,0.0006024594399090628,0.0004802156070072277,0.00281561548955819,0.0006741573033707865,0.003135735334820338,0.0001037136165941787,0.0005555555555555556,0.0006863248053888876,1.50735516677765e-05,0.0004088755316957307,0.0003873728875557831,0.0006093842803405266,0.008132701997207552,0.000191288075683543,0.04194043475780225,0,0,0.0,0.0001065487408550611
TZ0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
UZ0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
OZ0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
PZ0,0.001608485299590621,0.002510775862068966,0.003864491844416562,0.005878656554712892,0.003266058326796179,0.003811140069095097,0.003052434456928839,0.004832001951338496,0.00203860480866915,0.004120405650976025,0.005653407790543324,0.006944454765000929,0.00632128092394514,0.006381270337657947,0.003346026286696966,0.004701759731850385,0.007042535509217286,0.006937898465171192,0.006774740411104047,0.008914091802107518,0.005239610657647702,0.005271216911536793,0.006059728183118741,0.005653293227761313,0.002325446644133269,0.003507932893038791,0.002752074714234169,0.005630722375559151,0.005966757864741309,0.007198423318563375,0.01449933650938676,0.003408466892280187,0.03465237951504176,0.006929501972753667,0.01536140791954746,0.002404359084628828,0.002154053773486972,0.004424558876485416,0.01160991103170736,0.01012889170306614,0.005861541877305643,0.002968817016409588,0.0002657715013311726,0.0,0.0009817104894545164,0.005367578213282536,0.004865291781691493,0.006426711993139777,0.0171083009759681,0.007566937604590008,0.003971605802575666,0.003383596998518377,0.009441773504273505,0.004590145651640533,0.01343428778981779,0.002172227002266145,0.006057868168849221,0.002703623044941596,0.0007812784556547077,0.004511903524274873,0.002055114965481828,0,0,0.003139704555415195,0.01162664905693977
